pre,post,L1_0hr,L1_5hr,L1_8hr,L1_16hr,L2,L3,adult_tem,adult_sem,dauer_sem_1,dauer_sem_2,dauer_daf2
DVA,AVDR,0,0,0,0,0,1,0,0,1,0,0
DVA,AVEL,2,2,3,4,4,4,10,8,9,7,6
DVA,AVER,1,4,2,4,6,7,13,7,7,7,6
DVA,AVHL,0,0,0,0,0,0,0,0,0,0,1
DVA,AVKR,0,0,0,0,0,0,0,0,1,0,0
DVA,FLPL,0,0,0,0,0,0,0,0,0,1,0
DVA,FLPR,0,0,0,0,0,1,1,1,0,0,0
DVA,IL2R,0,0,0,0,0,0,0,0,0,0,1
DVA,OLQVL,0,0,0,0,1,0,0,1,0,0,0
DVA,OLQVR,0,0,0,0,1,0,0,1,0,0,0
DVA,PVCL,0,0,0,0,0,1,0,1,0,2,0
DVA,PVCR,0,0,0,0,0,0,0,1,1,0,0
DVA,PVPL,0,0,0,0,1,0,1,0,0,1,0
DVA,PVPR,0,0,0,0,1,1,0,0,0,0,2
DVA,RIAL,0,0,0,0,0,0,1,2,0,1,0
DVA,RIAR,0,0,0,0,0,0,1,1,2,1,1
DVA,RIBL,0,0,0,0,0,0,0,2,0,0,0
DVA,RICL,0,1,0,0,0,0,0,0,0,2,0
DVA,RICR,0,0,0,0,0,0,0,0,1,0,0
DVA,RID,0,0,0,0,0,0,0,0,4,6,2
DVA,RIFR,0,0,0,0,0,0,0,0,0,1,0
DVA,RIGL,0,0,0,0,0,0,0,0,0,1,0
DVA,RIGR,0,0,1,0,0,0,0,0,0,0,0
DVA,RIH,0,0,0,0,0,1,1,1,1,0,2
DVA,RIML,0,0,0,0,0,1,1,1,0,0,0
DVA,RIMR,0,0,0,0,0,0,0,0,2,0,0
DVA,RIPL,0,0,0,0,1,0,0,0,0,0,0
DVA,RIPR,0,0,0,0,1,0,0,1,0,0,0
DVA,RIR,1,3,2,3,3,4,4,2,0,1,2
DVA,RMEV,0,0,0,0,0,0,0,0,0,1,0
DVA,RMFR,0,0,0,0,0,0,1,0,0,0,0
DVA,RMGR,0,0,0,0,0,0,0,0,1,0,0
DVA,SAAVL,0,0,0,0,0,0,0,0,0,1,0
DVA,SAAVR,0,0,0,0,0,0,0,0,0,1,0
DVA,SDQL,0,0,0,0,0,1,1,0,0,0,0
DVA,SIADL,0,1,0,0,0,0,0,0,0,0,0
DVA,SIADR,0,1,0,0,1,0,0,0,0,0,0
DVA,SIAVL,0,0,0,0,0,0,1,0,0,0,0
DVA,SIAVR,0,0,0,0,0,1,1,0,0,0,0
DVA,SIBVL,0,0,0,0,1,1,0,0,0,0,1
DVA,SIBVR,0,0,0,0,1,0,0,1,0,1,0
DVA,SMBDL,0,0,0,0,0,0,2,1,0,0,0
DVA,SMBDR,0,0,0,0,0,0,1,2,0,0,0
DVA,SMBVL,0,0,0,0,0,0,2,1,0,0,0
DVA,SMBVR,0,0,0,0,0,0,1,2,1,0,0
DVA,URXL,0,0,0,0,1,0,0,0,0,0,1
DVA,URXR,0,0,0,0,0,0,1,0,0,1,1
DVA,URYDL,0,0,0,1,0,0,1,0,0,0,0
DVA,URYDR,0,0,0,1,1,0,0,1,0,2,0
DVA,URYVL,0,0,0,0,0,0,0,1,0,0,0
DVA,URYVR,0,0,0,1,0,0,0,0,0,0,0
DVC,ADEL,1,0,0,0,0,0,0,0,0,0,0
DVC,AIBL,1,0,1,3,3,3,10,5,1,1,0
DVC,AIBR,0,3,1,4,4,4,6,7,1,2,0
DVC,AIZL,0,0,0,0,0,0,0,1,1,0,0
DVC,AIZR,0,0,0,1,0,0,0,0,1,1,0
DVC,AQR,0,0,0,0,0,0,0,1,1,0,1
DVC,AUAL,0,0,0,0,0,0,0,0,0,0,1
DVC,AVAL,2,1,2,1,1,3,6,6,1,3,4
DVC,AVAR,3,2,3,1,3,7,10,9,1,4,2
DVC,AVBL,0,0,0,0,0,0,0,0,0,1,0
DVC,AVBR,0,0,0,0,0,0,0,0,0,1,2
DVC,AVDL,0,0,0,1,0,0,0,0,0,0,0
DVC,AVDR,1,0,0,0,1,0,0,0,0,0,0
DVC,AVEL,0,0,0,1,2,0,0,1,0,0,0
DVC,AVER,0,0,0,1,0,0,1,2,0,1,0
DVC,AVKL,0,0,0,0,0,0,3,2,2,1,0
DVC,AVKR,0,0,0,0,1,1,3,0,2,1,0
DVC,AVL,0,0,0,0,0,0,1,0,1,0,1
DVC,BAGL,0,2,0,1,0,0,0,0,2,1,0
DVC,BAGR,0,0,0,0,0,0,0,0,0,1,3
DVC,CEPVL,0,0,0,0,0,0,0,0,0,0,1
DVC,FLPR,0,0,0,0,0,0,0,1,1,0,0
DVC,IL2DL,0,0,0,0,0,0,0,0,2,1,3
DVC,IL2DR,0,0,0,0,0,0,0,0,3,1,2
DVC,IL2L,0,0,0,0,0,0,0,0,4,2,5
DVC,IL2R,0,0,0,0,0,0,0,0,1,2,2
DVC,IL2VL,0,0,0,0,0,0,0,0,3,4,2
DVC,IL2VR,0,0,0,0,0,1,0,0,2,1,2
DVC,OLLL,0,0,0,0,0,0,1,0,0,0,0
DVC,PVT,0,0,0,0,1,2,0,0,0,1,0
DVC,RIAL,0,0,0,0,0,0,0,0,1,2,3
DVC,RIAR,0,0,0,0,0,0,0,0,2,1,2
DVC,RIBL,1,2,1,2,3,2,4,5,4,6,6
DVC,RIBR,0,3,1,4,4,1,6,9,1,4,1
DVC,RID,0,0,0,0,0,0,1,0,0,0,0
DVC,RIGL,0,3,2,3,6,2,9,10,5,3,7
DVC,RIGR,0,1,2,4,5,4,7,13,3,2,4
DVC,RIH,0,0,0,0,0,0,0,0,5,7,2
DVC,RIML,0,0,0,0,0,0,1,0,0,0,0
DVC,RIR,0,0,0,0,0,0,0,0,0,2,0
DVC,RIVL,0,0,0,0,0,0,1,0,0,0,0
DVC,RIVR,0,0,0,0,0,0,0,1,0,0,0
DVC,RMEV,0,0,0,0,0,0,0,0,0,1,0
DVC,RMFL,0,0,0,0,0,0,4,6,1,0,0
DVC,RMFR,0,0,0,0,0,1,11,4,0,0,0
DVC,SAADL,0,0,0,0,0,0,0,0,0,0,1
DVC,SAAVR,0,0,0,0,0,0,1,0,0,0,0
DVC,URAVL,0,0,0,0,0,0,0,0,2,0,0
DVC,URAVR,0,0,0,1,0,1,0,0,0,0,0
DVC,URXL,0,0,0,0,0,0,0,0,1,0,1
DVC,URXR,0,1,0,0,1,0,0,0,1,0,0
DVC,URYDL,0,0,0,0,0,0,0,0,1,0,0
DVC,URYDR,0,0,0,0,1,1,0,0,0,0,1
DVC,URYVL,0,0,0,0,0,0,0,3,2,0,1
DVC,URYVR,0,0,1,0,1,0,0,0,0,0,0
FLPL,ADAL,0,0,0,0,1,0,1,0,2,0,0
FLPL,ADAR,0,0,0,0,0,0,0,0,0,2,0
FLPL,ADEL,1,1,2,0,1,0,1,0,1,0,1
FLPL,ADER,1,1,0,0,2,0,2,2,0,1,2
FLPL,AIBL,0,0,0,0,0,0,1,0,0,0,0
FLPL,AIBR,0,0,0,0,0,0,2,1,0,1,0
FLPL,AVAL,1,3,2,0,3,1,9,7,1,2,5
FLPL,AVAR,0,0,2,0,3,3,14,8,5,4,0
FLPL,AVBL,0,1,0,1,0,2,3,3,0,4,3
FLPL,AVBR,0,0,0,1,0,3,1,1,3,1,0
FLPL,AVDL,0,1,0,2,3,2,2,3,0,1,2
FLPL,AVDR,1,0,0,0,0,1,0,0,0,0,0
FLPL,AVEL,0,0,0,1,0,1,4,2,0,3,0
FLPL,AVER,0,0,0,0,0,2,0,3,0,1,0
FLPL,AVJL,0,0,0,1,0,0,1,0,0,0,0
FLPL,AVL,0,0,1,0,0,0,0,0,0,0,0
FLPL,DVA,0,0,0,0,1,0,0,1,0,2,0
FLPL,FLPR,0,1,1,1,4,1,3,2,0,3,1
FLPL,PVCL,0,1,0,0,1,0,2,1,1,0,1
FLPL,PVCR,0,0,0,1,0,1,1,0,0,0,0
FLPL,RIH,0,0,0,0,0,0,1,2,1,0,1
FLPL,RIMR,0,0,0,0,0,0,0,0,0,1,0
FLPL,RIS,0,0,0,0,0,1,0,1,0,0,0
FLPL,SDQL,0,0,0,0,0,1,1,1,0,0,0
FLPL,SDQR,0,0,0,0,0,0,0,1,0,0,0
FLPR,ADAL,0,0,0,0,1,0,0,0,0,0,0
FLPR,ADAR,0,0,0,0,0,0,1,1,0,0,0
FLPR,ADEL,0,1,1,0,0,1,0,0,2,1,1
FLPR,ADER,0,0,0,1,0,1,1,1,1,3,4
FLPR,AIBL,0,0,0,0,0,2,7,1,0,0,0
FLPR,AIBR,0,0,0,0,1,0,0,0,0,2,0
FLPR,AVAL,0,2,2,1,3,7,10,9,2,5,2
FLPR,AVAR,0,1,3,0,4,5,5,5,2,4,4
FLPR,AVBL,0,0,1,2,0,0,5,2,0,3,1
FLPR,AVBR,0,0,1,0,1,0,2,0,3,1,1
FLPR,AVDL,0,0,0,2,2,0,3,3,0,2,0
FLPR,AVDR,0,0,0,0,0,0,1,0,0,0,1
FLPR,AVEL,0,0,1,1,0,0,2,3,0,3,0
FLPR,AVER,0,0,0,0,0,1,0,0,0,1,1
FLPR,DVC,0,0,1,0,0,0,0,0,0,0,0
FLPR,FLPL,0,0,3,2,3,1,0,1,0,3,2
FLPR,PVCL,0,0,1,0,0,1,2,1,2,2,3
FLPR,PVCR,0,0,0,0,0,0,0,0,1,2,0
FLPR,PVPR,0,0,0,0,0,0,1,0,0,0,0
FLPR,RIML,0,0,0,0,0,0,0,0,0,0,1
FLPR,RIMR,0,0,0,0,0,0,0,0,1,0,0
HSNL,ADLL,0,0,0,0,0,0,1,1,0,0,0
HSNL,AIAL,0,0,0,0,0,0,1,2,0,0,0
HSNL,AIAR,0,0,0,0,0,0,0,2,0,0,0
HSNL,AIZL,0,0,0,0,0,0,1,0,0,0,0
HSNL,AIZR,0,0,0,0,0,0,1,0,0,0,0
HSNL,AQR,0,0,0,0,0,0,1,0,0,0,0
HSNL,ASER,0,0,0,0,0,0,1,0,0,0,0
HSNL,ASHL,0,0,0,0,0,0,0,2,0,0,0
HSNL,ASHR,0,0,0,0,0,0,2,0,0,0,0
HSNL,ASKR,0,0,0,0,0,0,0,1,0,0,0
HSNL,AVAR,0,0,0,0,0,0,1,0,0,0,0
HSNL,AVBL,0,0,0,0,0,0,2,0,0,0,0
HSNL,AVBR,0,0,0,0,0,0,1,0,0,0,0
HSNL,AVDR,0,0,0,0,0,0,1,0,0,0,0
HSNL,AVFR,0,0,0,0,0,0,0,2,0,0,0
HSNL,AVHL,0,0,0,0,0,0,1,0,0,0,0
HSNL,AVHR,0,0,0,0,0,0,0,1,0,0,0
HSNL,AWAL,0,0,0,0,0,0,1,0,0,0,0
HSNL,AWAR,0,0,0,0,0,0,1,0,0,0,0
HSNL,AWBL,0,0,0,0,0,0,3,1,0,0,0
HSNL,AWBR,0,0,0,0,0,0,2,1,0,0,0
HSNL,BDUL,0,0,0,0,0,0,0,3,0,0,0
HSNL,HSNR,0,0,0,0,0,0,0,1,0,0,0
HSNL,PVQL,0,0,0,0,0,0,1,1,0,0,0
HSNL,PVWL,0,0,0,0,0,0,2,3,0,0,0
HSNL,RIFL,0,0,0,0,0,0,1,2,0,0,0
HSNL,RIFR,0,0,0,0,0,0,0,1,0,0,0
HSNL,RIMR,0,0,0,0,0,0,1,0,0,0,0
HSNL,RMGL,0,0,0,0,0,0,0,1,0,0,0
HSNR,AIAL,0,0,0,0,0,0,3,0,0,0,0
HSNR,AIAR,0,0,0,0,0,0,3,2,0,0,0
HSNR,AIZL,0,0,0,0,0,0,1,0,0,0,0
HSNR,AIZR,0,0,0,0,0,0,1,0,0,0,0
HSNR,ALMR,0,0,0,0,0,0,1,0,0,0,0
HSNR,ASER,0,0,0,0,0,0,1,0,0,0,0
HSNR,ASHL,0,0,0,0,0,0,0,1,0,0,0
HSNR,ASHR,0,0,0,0,0,0,1,1,0,0,0
HSNR,ASKL,0,0,0,0,0,0,1,0,0,0,0
HSNR,ASKR,0,0,0,0,0,0,2,1,0,0,0
HSNR,AVBL,0,0,0,0,0,0,1,0,0,0,0
HSNR,AVDR,0,0,0,0,0,0,1,0,0,0,0
HSNR,AVFR,0,0,0,0,0,0,1,0,0,0,0
HSNR,AVJL,0,0,0,0,0,0,0,1,0,0,0
HSNR,AVM,0,0,0,0,0,0,0,1,0,0,0
HSNR,AWAL,0,0,0,0,0,0,0,1,0,0,0
HSNR,AWBL,0,0,0,0,0,0,1,2,0,0,0
HSNR,AWBR,0,0,0,0,0,0,1,0,0,0,0
HSNR,BDUR,0,0,0,0,0,0,2,3,0,0,0
HSNR,PVQL,0,0,0,0,0,0,1,0,0,0,0
HSNR,PVQR,0,0,0,0,0,0,0,1,0,0,0
HSNR,RIFR,0,0,0,0,0,0,2,2,0,0,0
HSNR,RIMR,0,0,0,0,0,0,1,0,0,0,0
IL1DL,BWM-DL01,1,2,2,1,3,5,9,6,4,3,1
IL1DL,BWM-DL02,1,2,2,1,6,3,5,3,3,3,1
IL1DL,BWM-DL03,0,0,0,0,0,0,1,0,0,0,1
IL1DL,BWM-DL04,0,0,0,0,1,1,2,0,0,0,0
IL1DL,IL1L,0,0,0,0,1,0,0,1,1,1,2
IL1DL,IL1VL,0,0,0,0,0,0,0,0,1,0,0
IL1DL,OLLL,0,0,0,0,0,0,0,2,1,1,1
IL1DL,PVR,0,0,0,0,0,1,1,1,0,1,0
IL1DL,RIPL,2,5,3,3,4,4,4,3,0,1,0
IL1DL,RMDDR,0,0,0,0,0,0,2,1,2,1,0
IL1DL,RMDVL,2,5,4,1,4,7,11,8,7,4,3
IL1DL,RMEL,1,2,1,1,2,2,1,1,1,2,0
IL1DL,RMHR,0,0,0,0,0,0,0,0,2,3,4
IL1DL,SMDDR,0,0,0,0,0,0,0,0,3,1,2
IL1DL,URADL,0,0,0,0,1,0,0,2,1,1,3
IL1DL,URAVL,0,0,0,0,0,0,0,0,1,0,0
IL1DL,URBL,0,0,0,0,0,0,0,0,2,2,3
IL1DR,ADER,0,0,0,0,0,0,0,0,1,0,0
IL1DR,BWM-DR01,1,1,2,2,1,4,5,6,2,3,2
IL1DR,BWM-DR02,1,3,3,2,2,4,1,3,4,1,1
IL1DR,BWM-DR03,0,0,0,0,0,0,2,0,0,0,0
IL1DR,BWM-DR04,0,0,0,0,1,0,1,2,0,1,0
IL1DR,CEPDR,0,0,0,0,0,0,0,0,0,0,1
IL1DR,IL1R,1,0,0,0,0,0,0,3,0,1,0
IL1DR,OLLR,0,0,0,0,0,0,0,3,0,0,0
IL1DR,PVR,0,0,0,0,0,0,2,0,0,0,0
IL1DR,RIBR,0,0,0,0,0,0,0,0,0,0,1
IL1DR,RIPR,2,3,3,2,2,2,2,3,0,1,0
IL1DR,RMDDL,0,0,1,0,0,0,1,0,0,1,1
IL1DR,RMDVR,2,3,5,2,3,5,4,10,6,7,3
IL1DR,RMED,0,0,0,0,0,0,0,0,0,1,0
IL1DR,RMER,0,2,1,1,0,2,0,2,1,2,1
IL1DR,RMHL,0,0,0,0,0,0,0,0,2,3,2
IL1DR,SMDDL,0,0,0,0,0,0,0,0,2,1,4
IL1DR,URADR,0,0,0,0,0,0,0,0,2,3,1
IL1DR,URAVR,0,0,0,0,0,0,0,0,1,0,0
IL1DR,URBR,0,0,0,0,0,0,0,0,1,1,1
IL1L,ADEL,0,0,0,0,0,0,0,0,0,1,0
IL1L,AVER,0,0,0,0,0,0,2,1,0,0,0
IL1L,BWM-DL01,0,0,0,0,1,0,1,0,1,0,0
IL1L,BWM-DL02,3,5,4,4,9,8,7,4,3,2,0
IL1L,BWM-DL04,0,0,0,0,0,2,5,0,0,0,0
IL1L,BWM-VL01,0,0,0,0,0,0,1,0,0,0,0
IL1L,BWM-VL02,1,4,7,4,9,8,8,13,2,5,1
IL1L,BWM-VL04,0,0,0,0,2,1,2,2,0,0,0
IL1L,IL1DL,0,0,0,0,0,0,2,0,0,3,1
IL1L,IL1VL,0,0,1,0,0,1,0,0,0,0,0
IL1L,RICL,0,0,0,0,0,0,0,0,3,3,1
IL1L,RICR,0,0,0,0,0,0,0,0,2,1,1
IL1L,RIPL,0,0,0,1,0,0,0,0,0,0,0
IL1L,RMDDL,1,3,3,2,4,4,4,3,2,5,2
IL1L,RMDDR,0,0,1,1,2,1,3,2,2,0,0
IL1L,RMDL,0,1,2,2,3,3,3,3,0,3,2
IL1L,RMDR,0,0,0,0,1,1,5,1,8,6,5
IL1L,RMDVL,2,2,2,4,3,3,3,3,3,2,0
IL1L,RMDVR,0,2,0,0,1,2,5,0,0,0,0
IL1L,RMED,0,0,0,0,0,0,1,0,0,0,0
IL1L,RMER,3,3,5,1,0,0,0,1,0,0,0
IL1L,RMEV,0,0,0,0,0,0,1,0,0,0,0
IL1L,RMFR,0,0,0,0,0,0,0,0,2,0,1
IL1L,RMGL,0,0,0,0,0,1,0,0,1,0,1
IL1L,RMHR,0,0,0,0,0,0,1,2,8,10,9
IL1L,SIAVL,0,0,0,0,0,0,0,0,1,0,0
IL1L,SIBVL,0,0,0,0,0,0,0,0,1,0,0
IL1L,URADL,0,0,0,1,0,0,0,0,0,0,0
IL1L,URAVL,0,0,0,0,1,1,0,0,0,1,0
IL1R,AVEL,0,0,0,0,0,0,1,1,0,0,0
IL1R,BWM-DR01,0,0,0,0,0,0,1,2,0,0,0
IL1R,BWM-DR02,2,2,2,1,5,8,13,6,3,4,0
IL1R,BWM-DR04,0,0,0,0,2,1,7,2,0,0,0
IL1R,BWM-VR01,0,0,0,0,0,1,0,1,0,0,0
IL1R,BWM-VR02,1,3,4,2,5,8,11,6,4,3,0
IL1R,BWM-VR04,0,0,0,2,0,1,2,0,0,0,0
IL1R,IL1DR,0,0,1,0,1,0,0,1,0,0,0
IL1R,IL1VR,0,0,0,0,0,0,1,1,0,0,0
IL1R,IL2R,0,0,0,0,0,0,0,0,0,1,0
IL1R,OLLR,0,0,0,0,1,0,0,0,0,0,1
IL1R,RICL,0,0,0,0,0,0,0,0,1,2,0
IL1R,RICR,0,0,0,0,0,0,0,0,4,1,3
IL1R,RIPR,0,0,0,0,0,0,1,0,0,0,0
IL1R,RIS,0,0,0,0,0,0,1,0,0,0,0
IL1R,RMDDL,0,0,1,0,1,2,3,1,0,0,0
IL1R,RMDDR,1,1,2,2,4,4,4,5,2,3,1
IL1R,RMDL,0,0,0,0,0,0,4,3,5,4,6
IL1R,RMDR,0,1,2,2,0,1,1,3,0,1,0
IL1R,RMDVL,1,1,0,0,1,2,4,3,1,1,0
IL1R,RMDVR,2,1,2,1,3,2,7,3,1,4,0
IL1R,RMEL,3,0,2,0,0,0,0,1,0,0,0
IL1R,RMFL,0,0,0,0,0,0,1,1,0,0,0
IL1R,RMHL,0,0,0,0,1,1,1,1,6,8,4
IL1R,RMHR,0,0,0,0,3,0,0,0,0,0,0
IL1R,SMBVR,0,0,0,0,0,0,0,0,0,1,0
IL1R,URAVR,0,1,1,0,1,0,1,0,0,0,0
IL1VL,BWM-VL01,2,2,1,1,2,5,5,2,5,5,0
IL1VL,BWM-VL02,1,3,2,3,3,1,4,7,3,2,1
IL1VL,BWM-VL03,0,0,0,0,0,0,5,0,0,0,0
IL1VL,BWM-VL04,0,0,0,0,0,0,0,1,0,0,0
IL1VL,PVR,0,0,0,0,0,0,1,1,0,0,0
IL1VL,RIPL,1,4,3,4,2,2,3,4,2,0,1
IL1VL,RMDDL,3,5,3,3,4,5,8,8,8,5,1
IL1VL,RMDVR,0,0,0,0,0,0,0,1,2,1,0
IL1VL,RMEL,2,3,2,1,0,1,2,3,2,2,1
IL1VL,RMEV,0,0,0,0,0,0,1,0,0,1,0
IL1VL,RMHR,0,0,0,0,0,0,0,0,1,1,0
IL1VL,SMDVR,0,0,0,0,0,0,0,0,2,1,2
IL1VL,URADL,0,0,0,0,0,0,0,0,1,0,0
IL1VL,URAVL,0,0,0,0,1,0,0,1,3,1,0
IL1VL,URBL,0,0,0,0,0,0,0,0,1,1,1
IL1VR,BWM-VR01,1,1,2,2,2,2,6,4,7,3,2
IL1VR,BWM-VR02,2,2,2,1,3,1,5,3,2,1,1
IL1VR,BWM-VR04,0,0,0,0,0,0,0,1,0,0,0
IL1VR,CEPVR,0,0,0,0,0,0,0,0,0,0,1
IL1VR,IL1R,0,0,0,0,0,1,1,0,0,0,0
IL1VR,OLLR,0,0,0,0,0,0,0,0,0,0,1
IL1VR,RIPR,2,3,3,3,4,2,2,2,1,1,1
IL1VR,RMDDR,3,3,4,3,5,3,8,3,9,4,2
IL1VR,RMDVL,0,0,0,0,0,0,0,0,1,0,0
IL1VR,RMER,1,2,2,1,2,2,2,2,2,1,1
IL1VR,RMHL,0,0,0,0,0,0,0,0,2,3,1
IL1VR,SMDVL,0,0,0,0,0,0,0,0,1,1,2
IL1VR,URADR,0,0,0,0,0,0,0,0,1,0,0
IL1VR,URAVR,0,0,0,0,0,0,0,0,0,1,0
IL1VR,URBR,0,0,0,0,0,0,0,0,1,4,2
IL2DL,ADAL,0,0,0,0,0,0,1,0,0,0,0
IL2DL,AVAL,0,0,0,0,0,0,0,0,0,1,0
IL2DL,AVEL,0,0,0,0,0,0,0,1,0,0,0
IL2DL,BWM-DL03,0,0,0,0,0,0,1,0,0,0,0
IL2DL,CEPDL,0,0,0,0,0,0,1,0,0,0,0
IL2DL,IL1DL,0,0,1,1,2,3,6,8,0,0,0
IL2DL,IL2L,0,0,0,0,0,0,1,0,0,0,0
IL2DL,OLQDL,0,0,0,0,0,1,3,5,0,0,0
IL2DL,RICL,0,0,0,0,1,0,0,0,0,0,0
IL2DL,RICR,0,0,0,0,0,1,1,0,0,0,0
IL2DL,RIGL,0,0,0,0,0,0,0,1,3,3,0
IL2DL,RIH,0,0,0,0,1,1,4,5,0,1,0
IL2DL,RIPL,3,4,5,3,8,9,13,21,0,0,0
IL2DL,RIPR,0,1,1,0,0,0,0,0,0,0,0
IL2DL,RIVL,0,0,0,0,0,0,0,0,1,0,0
IL2DL,RIVR,0,0,0,0,0,0,0,0,1,1,0
IL2DL,RMDVL,0,0,0,0,0,0,0,1,0,0,0
IL2DL,RMED,0,2,1,2,1,2,2,4,0,1,0
IL2DL,RMEL,1,2,2,4,4,3,3,6,0,0,0
IL2DL,RMER,1,2,1,3,3,3,3,6,0,0,0
IL2DL,RMEV,2,1,1,0,0,1,1,3,0,0,0
IL2DL,RMHL,0,0,0,0,0,0,1,1,0,0,0
IL2DL,SAAVL,0,0,0,0,0,0,0,0,3,2,1
IL2DL,SAAVR,0,0,0,0,0,0,0,0,1,1,0
IL2DL,SMBDL,0,0,0,0,0,0,0,0,0,0,1
IL2DL,URADL,0,2,2,1,2,1,6,9,0,0,0
IL2DL,URYDL,0,0,0,0,0,0,1,0,1,1,0
IL2DR,ASIR,0,0,0,0,0,0,0,1,0,0,0
IL2DR,AVBL,0,0,0,0,0,0,0,0,1,0,1
IL2DR,AVDL,0,0,0,0,0,0,0,0,1,0,0
IL2DR,AVER,0,0,0,0,0,0,0,0,1,0,0
IL2DR,AVL,0,0,0,0,0,0,0,0,1,0,0
IL2DR,AWCR,0,0,0,0,0,0,0,1,0,0,0
IL2DR,BWM-DR01,0,0,0,0,0,0,0,1,0,0,0
IL2DR,BWM-DR02,0,0,0,0,0,0,0,1,0,0,0
IL2DR,DVC,0,0,0,0,0,0,0,0,1,0,0
IL2DR,IL1DR,0,0,0,1,1,3,7,7,2,0,0
IL2DR,OLQDR,0,0,0,0,0,1,2,2,1,0,0
IL2DR,RICL,0,0,0,0,0,0,1,0,0,0,0
IL2DR,RIGR,0,0,0,0,0,0,0,0,3,1,0
IL2DR,RIH,2,1,0,0,1,2,5,4,1,0,0
IL2DR,RIPL,0,0,1,0,1,0,0,0,0,0,0
IL2DR,RIPR,1,4,5,5,9,10,16,18,1,0,0
IL2DR,RIS,0,0,0,0,0,0,0,0,1,0,0
IL2DR,RIVL,0,0,0,0,0,0,0,0,0,0,1
IL2DR,RIVR,0,0,0,0,0,0,0,0,2,0,1
IL2DR,RMDVR,0,0,0,0,0,0,1,0,0,0,0
IL2DR,RMED,1,1,1,1,0,3,0,1,0,0,0
IL2DR,RMEL,0,0,2,3,3,1,4,4,0,0,0
IL2DR,RMER,1,2,1,3,2,3,8,5,0,0,1
IL2DR,RMEV,0,0,3,2,1,0,3,2,0,0,0
IL2DR,RMHR,0,0,0,0,0,0,1,0,0,0,0
IL2DR,SAAVL,0,0,0,0,0,0,0,0,0,1,1
IL2DR,SAAVR,0,0,0,0,0,0,0,0,2,3,1
IL2DR,SIADR,0,0,0,0,0,0,0,0,0,1,0
IL2DR,SMBDR,0,0,0,0,0,0,0,0,0,1,0
IL2DR,URADR,0,1,1,3,4,4,3,6,0,0,1
IL2DR,URYDR,0,0,0,0,0,0,0,0,2,2,1
IL2L,ADEL,0,0,0,0,1,1,2,1,0,0,0
IL2L,ADFL,0,0,0,0,0,0,0,0,0,2,0
IL2L,ADLL,0,0,0,0,0,0,0,1,0,0,0
IL2L,AIYL,0,0,0,0,0,0,0,0,1,0,2
IL2L,AUAL,0,0,0,0,0,0,0,0,2,0,0
IL2L,AVEL,0,0,0,0,0,0,0,0,1,0,0
IL2L,AWCL,0,0,0,0,0,0,0,1,0,0,0
IL2L,CEPDL,0,1,0,0,0,0,0,0,0,0,0
IL2L,DVC,0,0,0,0,0,0,0,0,4,3,2
IL2L,IL1DL,0,0,0,0,0,0,1,0,0,0,0
IL2L,IL1L,0,0,0,0,1,1,0,0,1,1,1
IL2L,IL2DL,0,0,0,0,0,0,0,0,2,2,1
IL2L,IL2L,0,0,0,0,0,0,0,0,0,2,0
IL2L,IL2VL,0,0,0,0,1,0,0,0,3,1,2
IL2L,OLLL,0,0,0,1,1,1,2,2,1,1,0
IL2L,OLQDL,0,2,3,2,1,4,7,7,1,1,1
IL2L,OLQVL,2,2,4,2,3,5,7,5,1,2,1
IL2L,RIBL,0,0,0,0,0,0,0,0,0,0,1
IL2L,RICR,0,0,0,0,0,0,1,1,0,0,0
IL2L,RIGL,0,0,0,0,0,0,0,0,0,0,2
IL2L,RIH,2,4,6,4,4,7,8,10,5,3,6
IL2L,RMDL,0,0,0,0,0,0,0,1,0,0,0
IL2L,RMDR,0,0,0,1,3,2,1,3,0,0,0
IL2L,RMEL,0,0,1,0,0,1,0,0,0,0,0
IL2L,RMER,0,0,0,0,0,0,3,0,1,1,0
IL2L,RMHR,0,0,0,0,0,0,0,0,1,1,0
IL2L,SIBDL,0,0,0,0,0,0,2,0,0,0,0
IL2L,SMBVL,0,0,0,0,0,0,1,1,0,0,0
IL2L,URAVL,0,0,0,0,1,1,0,1,1,0,0
IL2L,URBL,0,0,0,0,0,0,0,1,2,3,1
IL2L,URXL,0,0,0,0,0,0,0,1,0,1,0
IL2R,ADER,0,0,0,0,0,1,1,2,1,1,0
IL2R,ADFR,0,0,0,0,0,0,0,0,1,0,1
IL2R,AFDR,0,0,0,0,0,0,0,0,0,1,0
IL2R,AIYR,0,0,0,0,0,0,0,0,3,1,3
IL2R,AUAR,0,0,0,0,0,0,0,0,1,0,0
IL2R,AVFR,0,0,0,0,0,0,0,0,2,0,0
IL2R,BWM-VR02,0,0,0,0,0,0,1,0,0,0,0
IL2R,BWM-VR04,0,0,0,0,0,0,1,0,0,0,0
IL2R,DVA,0,0,0,0,0,0,0,0,0,0,1
IL2R,DVC,0,0,0,0,0,0,0,0,1,2,0
IL2R,IL1DR,0,0,0,0,0,0,0,3,0,0,0
IL2R,IL1R,0,0,0,0,0,2,2,2,2,1,0
IL2R,IL1VR,0,0,0,0,0,0,1,0,0,0,0
IL2R,IL2DR,0,0,0,0,0,0,0,0,0,2,0
IL2R,IL2VR,0,0,0,0,0,0,0,0,1,0,2
