pre,post,L1_0hr,L1_5hr,L1_8hr,L1_16hr,L2,L3,adult_tem,adult_sem,dauer_sem_1,dauer_sem_2,dauer_daf2
RIG,AUA,0,0,0,0,0,0,0,0,0,0,1
RIG,AVA,0,0,0,0,0,0,0,0,0,0,1
RIG,AVB,0,0,0,0,0,0,1,0,1,1,1
RIG,AVD,0,0,1,0,0,0,0,0,1,0,0
RIG,AVE,1,2,1,9,7,10,23,19,10,15,14
RIG,AVH,0,0,0,1,0,0,0,0,0,2,0
RIG,AVK,3,4,6,7,7,6,10,8,6,5,8
RIG,AVL,0,0,0,0,0,0,0,0,0,0,1
RIG,BAG,4,3,4,5,4,5,18,20,5,4,3
RIG,CEPV,0,0,0,0,0,0,0,0,0,0,1
RIG,DVC,0,2,0,3,1,1,0,5,0,0,4
RIG,IL1D,0,1,0,0,0,0,0,0,0,0,0
RIG,IL2L/R,0,0,0,0,0,0,0,0,0,0,2
RIG,IL2V,0,0,0,0,0,0,0,0,0,1,7
RIG,OLL,0,0,0,0,0,0,0,0,0,0,1
RIG,OLQD,0,1,0,0,0,0,1,0,0,0,0
RIG,OLQV,2,2,2,3,2,3,5,3,0,1,1
RIG,PLN,0,0,0,0,0,0,2,1,5,1,0
RIG,PVP,0,0,0,0,0,0,1,0,3,5,1
RIG,PVQ,0,0,0,0,0,0,1,0,0,0,0
RIG,PVT,1,1,0,0,0,1,0,1,0,0,0
RIG,RIA,3,2,1,1,1,0,1,6,2,3,4
RIG,RIB,2,4,6,4,4,6,4,10,2,2,2
RIG,RIG,0,0,0,0,0,1,0,0,1,0,3
RIG,RIH,0,0,0,0,0,0,0,0,2,0,1
RIG,RIM,0,0,1,0,1,0,1,0,0,0,1
RIG,RIR,2,3,0,3,2,4,2,3,5,7,6
RIG,RIS,0,0,0,0,0,0,0,0,1,0,3
RIG,RIV,0,0,0,0,0,1,0,3,0,0,0
RIG,RMDL/R,0,0,0,0,0,0,0,0,0,0,1
RIG,RMED,0,0,0,0,0,0,0,0,0,0,1
RIG,RMEL/R,0,1,0,0,0,0,0,0,0,0,0
RIG,RMF,0,0,0,0,0,4,9,10,3,4,1
RIG,RMG,2,2,7,2,4,2,4,1,1,0,0
RIG,RMH,0,0,0,1,8,7,11,12,8,4,9
RIG,SAAD,0,0,1,0,0,0,0,2,0,0,0
RIG,SMDV,0,0,0,0,0,0,0,0,0,0,1
RIG,URAV,0,0,0,0,0,0,0,0,0,0,2
RIG,URX,0,1,0,1,0,1,1,0,2,3,4
RIG,URYD,0,2,1,0,1,0,0,2,0,0,0
RIG,URYV,2,3,1,4,3,2,2,2,1,2,2
RIH,ADF,0,0,0,0,1,0,0,0,0,0,0
RIH,AIY,0,0,0,0,0,0,2,1,2,6,0
RIH,AIZ,3,4,8,1,8,7,10,13,20,16,11
RIH,AUA,0,0,0,0,2,1,2,2,0,1,1
RIH,AVE,0,0,0,0,0,1,1,1,0,0,0
RIH,BAG,0,0,3,0,3,2,2,1,5,1,2
RIH,BWM01V,0,0,1,0,0,0,0,0,0,0,0
RIH,CEPD,0,1,3,3,1,5,7,5,2,3,0
RIH,CEPV,0,1,0,0,0,2,6,6,0,0,0
RIH,DVA,0,0,0,0,0,0,0,0,0,1,0
RIH,DVC,0,0,0,0,0,0,0,0,4,3,0
RIH,FLP,0,0,0,0,0,0,0,0,0,0,1
RIH,IL1V,0,0,0,0,0,1,1,2,5,3,1
RIH,IL2D,0,0,0,4,2,0,0,0,7,6,2
RIH,IL2L/R,3,0,0,2,1,1,2,3,1,0,1
RIH,IL2V,0,3,2,0,2,3,2,0,8,5,1
RIH,OLQD,3,2,6,6,5,6,16,12,3,0,2
RIH,OLQV,4,4,3,3,3,5,11,8,7,1,2
RIH,RIA,4,6,9,2,18,20,21,15,28,27,17
RIH,RIB,2,2,3,1,8,8,8,13,6,5,1
RIH,RIG,0,0,0,0,0,0,0,1,0,0,0
RIH,RIM,0,0,0,0,0,0,0,0,2,3,3
RIH,RIP,5,6,7,8,12,8,8,16,7,2,3
RIH,RIR,0,1,1,0,1,2,1,0,4,3,3
RIH,RIS,0,1,0,0,0,0,0,0,0,1,0
RIH,RMED,0,0,0,1,0,0,1,0,0,4,0
RIH,RMEL/R,1,1,1,0,0,2,1,0,0,2,3
RIH,RMEV,0,0,0,0,0,1,1,1,1,1,0
RIH,SIBD,0,0,0,0,0,0,0,0,1,0,0
RIH,URAD,0,0,0,0,0,3,0,0,1,1,0
RIH,URAV,0,0,0,0,0,0,2,0,1,1,0
RIH,URX,0,0,0,0,0,0,0,0,3,4,2
RIH,URYD,0,0,0,0,0,0,0,0,3,1,0
RIH,URYV,0,1,0,0,1,1,2,2,5,5,2
RIM,ADA,0,0,1,0,0,1,2,1,5,1,1
RIM,AIB,3,5,6,5,5,15,20,17,3,7,9
RIM,AIZ,0,0,0,0,0,0,0,1,0,0,0
RIM,AUA,0,0,0,0,0,0,1,0,0,0,0
RIM,AVA,1,1,0,0,1,2,3,3,1,2,0
RIM,AVB,4,5,8,7,8,13,12,15,10,13,10
RIM,AVD,0,1,0,0,0,2,0,0,0,0,2
RIM,AVE,0,0,0,0,0,1,3,1,1,1,1
RIM,AVH,0,0,1,0,0,0,0,0,1,2,0
RIM,AVJ,0,0,0,0,0,1,0,1,0,0,0
RIM,AVK,0,0,0,0,0,1,0,3,0,2,2
RIM,BAG,0,0,0,0,0,0,0,0,0,0,1
RIM,BWM02D,0,0,0,0,0,0,0,0,0,0,3
RIM,BWM02V,0,0,0,0,0,0,0,0,0,1,0
RIM,BWM04D,2,0,2,3,2,3,2,6,3,3,3
RIM,BWM04V,1,2,3,2,1,5,4,4,5,2,1
RIM,BWM06D,0,0,1,2,3,2,4,2,2,2,0
RIM,BWM06V,0,0,1,2,1,1,4,3,2,1,0
RIM,BWM08D,0,0,0,0,0,1,1,0,0,0,1
RIM,BWM08V,0,0,0,0,0,1,0,0,1,0,0
RIM,CEPV,1,0,0,0,0,0,0,0,0,0,0
RIM,OLL,0,0,0,0,0,0,1,0,0,0,0
RIM,PVC,0,1,0,0,0,0,0,0,0,0,0
RIM,RIA,0,0,0,0,0,0,1,0,0,0,0
RIM,RIB,2,4,9,10,11,9,7,15,5,12,8
RIM,RIF,0,0,0,0,0,0,1,0,1,0,0
RIM,RIG,0,0,1,2,1,1,0,1,1,1,1
RIM,RIM,0,0,0,0,0,0,0,1,1,1,0
RIM,RIS,1,1,1,3,0,1,1,3,0,1,4
RIM,RIV,0,0,0,0,1,0,0,0,1,2,0
RIM,RMDL/R,8,7,7,7,11,17,26,21,22,24,10
RIM,RMEV,0,0,0,0,1,0,0,0,0,0,1
RIM,RMF,0,0,0,0,0,6,8,8,3,2,2
RIM,RMG,0,0,1,0,0,0,0,0,0,0,0
RIM,RMH,0,0,0,0,0,0,0,0,0,0,1
RIM,SAAD,2,1,1,2,4,6,10,13,6,5,10
RIM,SAAV,1,5,5,7,10,11,16,19,9,8,8
RIM,SIAD,0,2,0,2,2,2,1,1,2,0,0
RIM,SIBD,0,0,0,0,0,0,0,1,1,0,0
RIM,SIBV,0,1,0,0,0,0,0,0,0,0,0
RIM,SMDD,8,9,9,11,13,18,19,23,17,20,13
RIM,SMDV,6,11,4,9,12,12,16,16,17,13,16
RIP,AIA,0,0,0,0,0,0,0,0,0,0,1
RIP,AIB,0,0,0,0,0,0,0,0,0,0,1
RIP,ASH,0,0,0,0,0,0,0,0,0,0,1
RIP,ASK,0,0,0,0,0,0,0,0,0,0,1
RIP,IL2D,0,0,1,0,0,0,0,0,0,0,0
RIP,PVP,0,0,0,0,0,0,0,0,0,0,1
RIP,RIH,0,0,1,0,0,0,0,0,0,0,0
RIP,RIP,0,0,1,0,0,0,0,0,0,0,0
RIR,ADF,0,0,1,0,0,5,4,3,0,1,0
RIR,AIY,0,0,1,0,0,4,2,2,2,1,0
RIR,AIZ,1,5,6,7,9,14,15,21,3,5,1
RIR,AQR,0,0,0,0,1,0,1,5,3,2,2
RIR,AUA,0,1,1,0,1,1,2,2,1,0,0
RIR,AVA,0,0,1,0,0,0,0,0,0,0,0
RIR,AVD,0,0,0,0,0,0,0,0,0,0,1
RIR,AVE,0,2,0,0,2,2,2,2,0,2,0
RIR,AVH,0,0,0,0,0,1,2,1,0,0,0
RIR,BAG,0,2,1,0,0,0,5,0,6,6,8
RIR,DVA,1,2,3,4,3,1,2,5,0,0,1
RIR,IL2L/R,0,0,0,0,0,0,0,0,0,0,1
RIR,OLQV,0,0,0,0,0,1,1,0,0,0,0
RIR,PVP,1,0,0,0,0,0,0,3,0,0,0
RIR,RIA,4,5,8,5,13,12,19,16,9,10,9
RIR,RIF,0,0,0,0,0,0,0,0,0,0,1
RIR,RIG,0,0,1,0,1,3,2,3,1,0,1
RIR,RIH,0,1,0,0,1,1,0,0,2,0,1
RIR,SMBV,0,0,0,0,0,0,1,2,0,0,0
RIR,URX,3,5,8,9,10,12,19,14,6,5,8
RIR,URYV,0,0,1,0,0,0,0,0,0,0,0
RIS,AIB,0,0,0,0,0,1,0,1,0,1,0
RIS,AVE,5,5,7,11,12,12,16,17,17,11,13
RIS,AVK,0,1,0,5,6,5,17,18,5,6,10
RIS,AVL,0,0,0,0,2,2,3,0,0,0,1
RIS,CEPD,1,2,2,1,3,2,5,4,2,3,3
RIS,CEPV,2,2,2,3,4,5,6,5,5,1,1
RIS,IL1D,0,0,0,0,0,0,0,0,1,0,0
RIS,OLL,0,0,0,0,1,0,0,0,0,0,0
RIS,OLQD,0,0,0,0,0,0,0,1,1,0,0
RIS,RIB,5,3,8,9,5,7,12,22,19,12,19
RIS,RIC,0,0,0,1,0,0,3,1,1,0,0
RIS,RIG,0,0,0,0,0,0,0,0,0,0,1
RIS,RIM,0,2,2,5,7,13,17,17,5,9,10
RIS,RIV,0,0,0,0,0,1,0,0,0,0,0
RIS,RMDD,0,0,0,0,0,0,0,0,0,0,1
RIS,RMDL/R,0,1,4,1,4,7,8,3,12,8,10
RIS,RMDV,0,0,0,0,0,0,0,0,0,0,1
RIS,RMEL/R,0,0,0,0,0,0,0,0,2,2,3
RIS,RMEV,0,0,0,0,0,0,0,1,0,0,1
RIS,RMF,0,0,0,0,0,0,0,1,0,0,0
RIS,RMG,0,1,0,0,0,0,0,0,0,0,0
RIS,SDQ,0,0,0,0,0,0,0,0,0,0,1
RIS,SIBV,0,0,0,0,0,0,0,0,1,0,0
RIS,SMBV,0,0,0,0,0,0,0,0,0,0,1
RIS,SMDD,2,1,1,1,2,4,5,4,0,2,4
RIS,SMDV,0,0,1,0,0,1,2,1,4,2,4
RIS,URAV,0,0,0,0,0,0,0,0,0,0,1
RIS,URYD,0,0,0,1,0,0,1,4,1,0,0
RIS,URYV,0,0,0,0,0,0,2,2,1,0,1
RIV,AIB,0,0,0,0,0,0,0,0,0,0,1
RIV,AVA,0,1,0,0,0,0,0,0,0,0,0
RIV,BWM03V,0,0,1,0,0,0,0,1,0,1,0
RIV,BWM04V,0,0,0,0,0,2,0,5,0,2,1
RIV,BWM05V,0,0,0,3,2,7,11,8,3,2,8
RIV,BWM06V,0,0,0,0,1,5,3,9,0,0,0
RIV,BWM07V,0,0,0,3,1,6,22,11,11,5,0
RIV,BWM08V,0,0,0,0,1,3,1,7,0,1,0
RIV,CEPD,0,0,0,0,0,0,0,0,0,0,1
RIV,CEPV,0,0,0,0,0,0,0,0,3,1,3
RIV,RIA,1,5,6,14,8,7,12,12,8,11,8
RIV,RIB,0,0,0,0,0,0,0,0,0,0,1
RIV,RIC,0,0,0,0,0,0,1,0,1,0,1
RIV,RIH,1,1,1,0,0,1,0,0,0,0,0
RIV,RIM,0,0,0,0,1,0,0,0,0,1,0
RIV,RIR,0,0,0,2,0,0,0,0,0,2,0
RIV,RIS,0,0,0,0,1,0,0,0,0,0,0
RIV,RIV,0,0,0,0,0,0,0,0,2,1,1
RIV,RMDD,1,2,4,6,4,2,1,4,0,1,0
RIV,RMDL/R,1,0,0,4,1,5,4,3,2,1,3
RIV,RMDV,1,0,1,0,1,3,4,10,2,0,4
RIV,RMEV,0,0,0,0,0,0,0,0,0,3,0
RIV,RMF,0,0,0,0,0,0,0,0,1,4,0
RIV,RMG,0,0,0,0,0,0,0,1,0,0,0
RIV,RMH,0,0,0,0,0,0,0,0,0,0,1
RIV,SAAD,3,3,4,7,7,9,6,6,6,9,2
RIV,SDQ,0,0,0,0,0,1,2,0,0,1,2
RIV,SIAV,0,0,0,3,3,7,12,16,4,3,0
RIV,SIBD,0,0,0,0,0,0,0,0,0,0,1
RIV,SMBV,0,0,0,0,0,0,1,0,1,1,0
RIV,SMDD,1,1,1,3,7,4,2,3,4,8,8
RIV,SMDV,0,2,2,2,2,2,2,3,2,2,2
RMDD,BWM01D,2,5,4,6,9,10,10,13,15,12,12
RMDD,BWM02D,5,6,7,6,8,11,17,15,9,8,8
RMDD,BWM02V,0,0,0,0,0,0,0,0,1,0,0
RMDD,BWM03D,2,5,4,6,9,9,6,17,13,14,18
RMDD,BWM04D,0,3,5,6,9,10,19,14,9,8,5
RMDD,BWM04V,0,0,0,0,0,0,1,0,0,0,0
RMDD,BWM05D,0,0,1,0,4,5,7,14,2,3,4
RMDD,BWM06D,0,0,0,0,0,0,1,0,0,1,0
RMDD,BWM07D,0,0,0,0,0,1,6,4,0,1,0
RMDD,CEPD,0,0,0,0,0,0,0,0,0,0,2
RMDD,IL1D,0,0,0,0,0,0,3,0,2,0,1
RMDD,IL1L/R,0,0,0,0,1,0,2,0,2,0,1
RMDD,RMDD,0,0,0,0,2,1,3,1,4,0,5
RMDD,RMDL/R,0,0,0,0,0,0,1,0,0,0,0
RMDD,RMDV,8,11,12,8,18,16,22,23,19,13,16
RMDD,RMED,0,0,0,0,0,0,0,2,2,4,0
RMDD,RMEL/R,0,0,0,0,1,0,0,0,0,0,1
RMDD,RMEV,0,0,0,0,0,0,1,4,2,1,3
RMDD,SMBD,0,0,0,0,0,2,2,1,1,0,2
RMDD,SMDV,0,0,0,0,0,0,0,0,0,0,1
RMDD,URAD,0,0,0,0,0,1,0,1,1,2,4
RMDD,URYD,0,0,0,0,0,1,0,2,0,0,0
RMDL/R,ADE,0,0,0,0,0,0,0,1,0,0,0
RMDL/R,AVE,0,0,1,2,0,0,0,1,0,0,0
RMDL/R,BWM02D,2,3,2,1,1,1,3,3,3,3,6
RMDL/R,BWM02V,2,2,4,3,4,2,4,7,5,5,5
RMDL/R,BWM04D,1,3,3,1,2,7,7,12,5,5,9
RMDL/R,BWM04V,0,1,3,1,5,7,12,14,8,5,4
RMDL/R,BWM06D,0,1,0,2,0,1,5,3,1,1,2
RMDL/R,BWM06V,0,0,0,0,0,0,6,2,1,0,0
RMDL/R,BWM08D,0,0,0,0,0,0,4,1,0,0,1
RMDL/R,CEPD,0,0,0,0,0,0,0,0,0,0,1
RMDL/R,CEPV,0,0,1,0,1,0,1,0,1,1,0
RMDL/R,IL1L/R,4,5,4,5,3,5,4,4,3,4,1
RMDL/R,IL2L/R,2,2,2,0,2,2,1,0,0,0,0
RMDL/R,OLL,1,1,2,4,0,1,1,0,0,0,0
RMDL/R,RIA,7,9,12,19,26,25,36,44,28,27,21
RMDL/R,RIM,0,0,0,0,0,0,2,1,0,0,0
RMDL/R,RIV,0,0,0,0,0,0,0,1,0,0,1
RMDL/R,RMDD,2,4,5,5,3,6,4,6,7,7,6
RMDL/R,RMDL/R,4,7,12,14,16,15,12,19,13,11,12
RMDL/R,RMDV,4,2,1,5,4,3,4,3,3,6,6
RMDL/R,RMEL/R,0,0,0,0,1,1,2,4,8,3,5
RMDL/R,RMF,0,0,0,0,0,0,0,5,2,3,4
RMDL/R,RMG,0,2,2,0,1,1,1,0,0,0,2
RMDL/R,RMH,0,0,0,0,2,2,4,4,1,1,7
RMDL/R,SIAV,0,0,0,0,2,0,2,0,1,0,0
RMDL/R,SIBD,0,0,0,0,1,0,0,1,2,1,0
RMDL/R,SIBV,0,0,0,0,0,0,0,0,0,1,1
RMDL/R,SMBV,0,0,0,0,0,0,0,1,0,0,0
RMDL/R,SMDD,0,0,0,0,0,0,0,1,0,0,0
RMDL/R,SMDV,0,0,0,0,1,0,0,2,0,0,0
RMDV,BWM01V,2,4,5,5,11,13,15,12,14,13,12
RMDV,BWM02D,0,0,0,0,0,0,0,1,0,1,0
RMDV,BWM02V,5,8,7,7,13,11,13,10,12,12,5
RMDV,BWM03V,1,3,5,3,12,16,31,21,12,11,9
RMDV,BWM04V,3,5,3,2,17,9,17,19,6,12,6
RMDV,BWM05V,0,0,1,0,2,10,16,19,3,4,4
RMDV,BWM06V,0,0,0,0,1,1,4,6,0,0,0
RMDV,BWM07V,0,0,0,0,0,1,6,6,1,1,0
RMDV,CEPV,0,0,0,0,0,0,0,0,1,0,0
RMDV,IL1D,0,0,0,0,0,0,0,0,0,0,1
RMDV,IL1L/R,0,0,0,0,0,0,0,0,0,0,1
RMDV,IL1V,0,0,0,0,0,0,0,1,1,0,0
RMDV,OLQV,0,0,0,0,0,0,0,0,1,0,0
RMDV,RMDD,7,11,11,11,20,20,30,21,19,24,13
RMDV,RMDL/R,0,0,0,0,0,0,0,0,0,0,1
RMDV,RMDV,0,0,0,0,3,4,1,4,2,2,4
RMDV,RMED,0,0,0,0,0,2,6,4,0,1,4
RMDV,RMEL/R,0,0,0,0,0,0,0,0,0,1,1
RMDV,RMEV,0,0,0,0,0,0,0,0,2,0,0
RMDV,RMF,0,0,0,0,0,0,0,0,0,1,0
RMDV,RMG,0,0,0,0,0,0,0,0,0,1,0
RMDV,SIBD,0,0,0,0,0,0,0,1,0,0,0
RMDV,SMBV,0,0,0,0,1,0,4,3,4,0,0
RMDV,SMDD,0,0,0,0,0,0,0,0,0,0,1
RMDV,URAV,0,0,0,0,0,0,0,0,1,1,5
RMED,AIB,0,0,0,0,0,0,0,0,0,0,1
RMED,BWM01V,7,10,6,10,14,16,19,22,16,15,21
RMED,BWM02V,0,0,0,0,0,0,0,0,2,0,2
RMED,BWM03V,2,2,1,7,4,15,15,14,7,17,10
RMED,BWM05V,0,0,0,0,0,2,4,5,0,1,2
RMED,OLL,0,0,0,0,0,0,0,0,1,0,0
RMED,RIB,0,0,0,0,0,0,0,0,2,3,0
RMED,RIM,0,0,0,0,0,0,0,0,0,0,1
RMED,RMDV,8,8,8,4,4,5,1,1,3,4,7
RMED,RMED,0,0,0,0,0,0,1,0,1,0,0
RMED,RMEL/R,0,0,1,1,0,0,0,0,0,0,0
RMED,RMEV,0,2,2,0,0,0,0,0,1,0,0
RMED,SMDD,2,2,3,4,4,5,4,3,7,8,2
RMED,SMDV,0,0,0,0,0,0,0,0,0,0,1
RMED,URAV,0,0,0,0,0,0,0,0,3,1,2
RMEL/R,ADE,0,0,0,0,0,0,0,0,0,0,1
RMEL/R,BWM02D,4,4,12,14,23,22,27,22,19,22,11
RMEL/R,BWM02V,6,9,12,11,19,21,23,31,22,21,15
RMEL/R,BWM04D,0,0,0,0,0,3,26,7,2,2,0
RMEL/R,BWM04V,0,0,0,0,2,3,20,9,2,2,3
RMEL/R,IL1L/R,0,0,1,0,2,0,1,1,0,0,0
RMEL/R,RMDD,0,0,0,0,0,0,1,0,0,0,1
RMEL/R,RMDL/R,0,0,0,0,0,0,0,0,0,7,7
RMEL/R,RMEL/R,0,0,0,0,0,0,2,0,0,2,0
RMEL/R,URAD,0,0,0,0,1,0,0,0,0,0,1
RMEL/R,URAV,1,1,0,0,0,0,0,0,0,0,1
RMEV,BWM01D,5,7,9,12,11,11,13,16,13,15,15
RMEV,BWM02D,0,0,0,0,0,1,0,1,0,0,1
RMEV,BWM03D,0,3,5,6,8,9,11,16,8,14,14
RMEV,BWM05D,0,0,0,0,0,0,4,4,0,2,2
RMEV,CEPD,0,0,1,0,0,0,0,0,0,0,0
RMEV,IL1D,0,0,0,0,0,0,0,0,0,0,1
RMEV,RIB,0,0,0,0,0,0,0,0,2,0,0
RMEV,RMDD,5,4,3,3,7,1,0,1,7,8,7
RMEV,RMED,1,0,1,1,0,1,0,0,0,0,0
RMEV,RMEL/R,0,0,0,0,1,0,0,0,0,0,2
RMEV,RMEV,0,0,0,0,0,0,0,0,1,2,1
RMEV,SMDD,0,0,0,0,1,0,0,0,1,2,2
RMEV,SMDV,1,2,3,3,1,4,0,3,5,6,4
RMEV,URAD,0,0,0,0,0,0,0,0,1,1,3
RMF,AIB,0,0,0,0,0,0,4,1,0,0,0
RMF,ALN,0,0,0,0,0,0,0,0,0,0,1
RMF,AVE,0,0,0,0,0,0,0,1,0,0,0
RMF,AVK,0,0,0,0,0,16,19,30,10,6,18
RMF,AVL,0,0,0,0,0,0,0,0,0,0,1
RMF,AWC,0,0,0,0,0,0,0,1,0,0,0
RMF,BAG,0,0,0,0,0,0,2,3,0,0,0
RMF,BWM02D,0,0,0,0,0,0,6,18,9,11,1
RMF,BWM02V,0,0,0,0,0,0,2,11,12,6,7
RMF,BWM04D,0,0,0,0,0,0,2,9,5,5,2
RMF,BWM04V,0,0,0,0,0,0,3,8,4,4,0
RMF,BWM06D,0,0,0,0,0,0,2,0,1,0,1
RMF,BWM06V,0,0,0,0,0,0,0,0,0,1,0
RMF,CEPD,0,0,0,0,0,0,2,1,0,0,1
RMF,CEPV,0,0,0,0,0,0,0,1,0,0,3
RMF,DVC,0,0,0,0,0,1,0,1,0,0,0
RMF,IL1L/R,0,0,0,0,0,0,1,1,1,0,2
RMF,PLN,0,0,0,0,0,0,0,0,1,0,0
RMF,PVT,0,0,0,0,0,1,2,1,0,0,1
RMF,RIB,0,0,0,0,0,0,1,0,0,0,0
RMF,RIG,0,0,0,0,0,0,0,3,0,0,0
RMF,RIH,0,0,0,0,0,0,0,0,0,0,1
RMF,RIM,0,0,0,0,0,0,2,1,0,0,0
RMF,RIS,0,0,0,0,0,0,0,2,2,0,4
RMF,RIV,0,0,0,0,0,0,0,1,0,0,0
RMF,RMDD,0,0,0,0,0,0,1,0,0,1,1
RMF,RMDL/R,0,0,0,0,0,11,16,24,24,27,26
RMF,RMDV,0,0,0,0,0,0,0,2,0,1,0
RMF,RMEL/R,0,0,0,0,0,0,0,1,0,0,0
RMF,RMF,0,0,0,0,0,0,3,0,0,0,0
RMF,RMG,0,0,0,0,0,0,1,1,5,7,5
RMF,RMH,0,0,0,0,0,0,5,11,12,13,13
RMF,SAAD,0,0,0,0,0,0,1,0,0,0,0
RMF,URB,0,0,0,0,0,0,0,0,0,0,2
RMF,URYV,0,0,0,0,0,0,0,0,0,0,1
RMG,ADA,0,0,0,0,1,0,1,0,1,0,0
RMG,AIB,0,0,0,0,0,0,1,0,0,1,2
RMG,AIM,0,0,0,0,0,0,1,3,1,0,1
RMG,ALM,0,0,0,0,0,0,1,1,0,0,0
RMG,ALN,0,0,0,0,1,0,0,0,2,2,0
RMG,ASH,0,0,0,0,1,3,2,1,0,0,0
RMG,AVA,0,0,0,0,0,0,1,1,2,0,0
RMG,AVB,0,0,0,0,3,5,5,3,4,1,2
RMG,AVD,0,0,0,0,0,0,0,0,1,0,0
RMG,AVE,0,0,0,1,0,2,3,4,2,1,6
RMG,AVF,0,0,0,0,0,0,0,2,0,0,2
RMG,AVJ,0,0,0,0,1,2,0,1,2,0,2
RMG,AVK,0,0,1,0,2,0,0,0,1,0,0
RMG,BWM02D,0,0,0,0,0,0,4,0,0,0,0
RMG,BWM02V,0,0,0,0,0,0,0,0,0,0,1
RMG,BWM04D,0,0,0,1,0,0,2,3,4,3,1
RMG,BWM04V,0,0,0,1,2,4,8,1,5,0,3
RMG,BWM06D,0,0,1,1,2,4,13,7,7,7,2
RMG,BWM06V,0,0,1,2,3,8,9,6,9,6,2
RMG,BWM08D,0,0,0,0,1,4,8,4,3,2,1
RMG,BWM08V,0,0,0,0,2,6,6,5,5,1,1
RMG,CEPD,0,0,0,0,0,0,1,0,0,0,0
RMG,DVA,0,0,0,0,0,0,0,0,0,0,1
RMG,HSN,0,0,0,0,0,0,1,0,0,0,0
RMG,IL1L/R,1,0,0,0,0,0,2,0,1,0,0
RMG,IL2L/R,0,0,0,0,0,0,0,1,0,0,0
RMG,PLN,0,0,0,0,0,0,1,0,0,2,0
RMG,PVC,0,0,0,0,0,2,0,0,2,1,0
RMG,PVP,0,0,0,0,0,0,1,0,0,0,0
RMG,PVW,0,0,0,0,0,0,1,0,0,0,0
RMG,RIA,1,0,1,0,0,0,2,0,0,0,0
RMG,RIC,0,0,0,0,0,0,0,0,2,0,0
RMG,RID,0,0,0,0,0,0,0,2,2,0,0
RMG,RIF,0,0,0,0,0,0,1,0,0,0,0
RMG,RIG,0,0,0,0,2,0,0,0,0,0,0
RMG,RIM,0,0,0,0,0,0,0,0,2,0,0
RMG,RMDD,1,1,0,0,0,0,5,0,0,0,0
RMG,RMDL/R,5,12,8,12,17,12,16,18,7,6,6
RMG,RMDV,4,3,5,2,4,6,9,5,6,4,2
RMG,RMF,0,0,0,0,0,0,0,0,3,2,3
RMG,RMG,0,0,0,0,0,0,1,0,0,1,3
RMG,RMH,0,0,0,2,2,1,4,1,1,2,0
RMG,SAAD,0,0,0,0,3,0,0,2,3,6,3
RMG,SAAV,0,0,0,0,0,0,0,2,0,0,2
RMG,SDQ,0,0,0,0,0,0,2,0,0,0,0
RMG,SIAD,0,0,0,0,0,0,2,1,0,1,0
RMG,SIAV,0,0,0,0,1,0,2,0,2,1,0
RMG,SIBD,0,0,0,1,2,0,4,5,0,3,5
RMG,SIBV,0,1,0,3,1,2,0,3,7,2,4
RMG,SMBD,0,0,0,0,0,0,2,0,0,2,2
RMG,SMBV,0,0,0,0,1,2,1,2,1,1,1
RMG,SMDD,0,0,0,0,0,0,1,0,0,0,0
RMG,URB,0,0,0,0,0,0,0,0,1,0,0
RMG,URX,0,0,0,0,0,0,2,2,2,0,0
RMH,ADE,0,0,0,0,0,0,0,0,1,0,0
RMH,AVB,0,0,0,0,0,0,0,0,6,0,0
RMH,AVK,0,0,0,1,0,0,2,3,0,0,0
RMH,BWM01V,0,0,0,0,0,0,0,0,0,0,1
RMH,BWM02D,0,0,0,0,8,7,5,10,23,17,6
RMH,BWM02V,0,0,0,0,6,7,7,7,24,13,5
RMH,BWM04D,0,0,0,0,4,2,5,4,2,5,4
RMH,BWM04V,0,0,0,0,6,6,8,4,3,4,2
RMH,BWM06D,0,0,0,0,0,0,1,0,0,0,0
RMH,BWM06V,0,0,0,0,0,0,0,0,0,2,0
RMH,CEPD,0,0,0,1,0,1,3,0,1,1,1
RMH,CEPV,0,0,0,0,0,0,0,0,1,0,1
RMH,IL1D,0,0,0,0,0,0,0,0,0,1,0
RMH,IL1L/R,0,0,0,0,0,0,1,0,6,3,2
RMH,IL1V,0,0,0,0,0,0,0,0,0,0,1
RMH,OLL,0,0,0,0,0,0,0,0,0,1,0
RMH,OLQD,0,0,0,0,0,0,0,0,1,0,0
RMH,RIC,0,0,0,0,0,0,0,0,11,2,3
RMH,RIG,0,0,0,1,0,0,1,3,0,0,0
RMH,RMDD,0,0,0,0,1,0,0,0,3,5,1
RMH,RMDL/R,0,0,0,1,5,10,13,12,22,13,16
RMH,RMDV,0,0,0,0,0,0,0,0,5,4,1
RMH,RMEL/R,0,0,0,0,0,0,0,0,7,5,0
RMH,RMF,0,0,0,0,0,0,4,10,13,10,4
RMH,RMG,0,0,0,0,1,2,2,1,1,0,1
RMH,RMH,0,0,0,0,2,0,0,0,1,0,1
RMH,SAAV,0,0,0,0,0,0,0,0,0,0,1
RMH,SIBD,0,0,0,0,0,0,0,0,0,0,2
RMH,SIBV,0,0,0,0,0,0,0,0,3,0,0
RMH,SMDV,0,0,0,0,0,0,0,0,0,0,1
RMH,URAV,0,0,0,0,0,0,0,0,0,1,0
RMH,URB,0,0,0,0,0,0,0,0,1,0,0
