neuron,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,AVJL,AVJR,BDUL,BDUR,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,DVC,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DL02,BWM-DL03,BWM-DL04,BWM-DL05,BWM-DL06,BWM-DL07,BWM-DL08,BWM-DR01,BWM-DR02,BWM-DR03,BWM-DR04,BWM-DR05,BWM-DR06,BWM-DR07,BWM-DR08,BWM-VL01,BWM-VL02,BWM-VL03,BWM-VL04,BWM-VL05,BWM-VL06,BWM-VL07,BWM-VR01,BWM-VR02,BWM-VR03,BWM-VR04,BWM-VR05,BWM-VR06,BWM-VR07,BWM-VR08
IL1VL,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,262,0,4457,0,1574,53,0,0,2917,0,0,0,71,0,0,0,0,0,1044,0,0,0,0,0,3461,0,160,0,0,0,0,58,0,0,0,0,0,0,0,25,1,23,0,0,0,13,0,0,0,0,0,0,30,0,688,110,34,0,56,0,0,0,50,0,348,4,0,1461,0,3,411,0,856,0,0,26,0,24,2544,0,0,0,0,858,340,2151,80,387,1,0,10,783,88,0,85,0,139,0,108,4,60,0,142,0,137,0,0,162,0,0,3862,0,27,0,0,0,0,0,0,0,0,60,47,172,0,0,1596,0,123,0,0,0,0,0,34,56,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,564,372,161,37,3,0,0,0,0,0,0,0,0,0
IL1VR,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,342,0,4178,7,1516,0,0,0,3342,0,0,0,7,0,0,0,0,0,1092,0,0,0,0,0,4892,0,54,0,0,3,0,0,0,0,0,0,0,0,0,22,63,2,0,64,0,0,0,0,0,0,6,0,21,419,108,0,101,0,55,0,0,0,20,291,0,0,0,1842,0,0,486,0,1050,26,0,8,0,0,2594,5,7,765,9,312,0,1128,361,64,0,947,0,0,131,0,72,0,147,59,55,0,45,0,157,6,138,76,0,0,71,0,2061,0,37,0,0,0,0,0,0,0,21,12,91,0,0,0,925,58,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,393,578,87,2,45,0,0
RIVL,0,0,87,0,65,0,5,0,0,493,92,0,44,0,0,0,0,59,0,0,0,0,0,203,0,0,0,0,0,0,9,28,96,70,61,302,450,246,296,178,0,0,26,6,0,0,0,0,17,0,489,200,1717,892,176,544,1297,47,0,0,0,33,107,0,62,152,106,0,0,447,0,31,60,19,0,0,0,304,160,86,174,166,0,65,30,91,21,0,0,42,69,0,5,230,187,349,244,39,0,0,0,0,236,1,274,143,0,0,287,0,0,295,0,0,8,0,2361,60,513,507,24,238,0,104,0,0,94,32,361,95,482,57,105,0,1163,538,460,68,58,266,294,14,203,6,1397,983,238,0,0,0,0,345,471,0,0,28,0,0,59,0,224,146,237,47,154,0,114,50,8,0,0,0,0,375,461,174,323,0,124,0,0,0,0,14,0,171,0,0,0,0,0,0,0,115,0,7,0,94,0,3,0,296,37,0,160,81,915,44,2106,99
RIVR,0,0,0,0,0,74,0,0,844,71,142,67,0,0,0,0,0,0,19,0,0,0,0,0,215,0,0,0,0,0,1,0,123,91,94,0,0,278,247,0,192,21,0,0,0,0,0,75,0,772,0,1330,21,215,1145,440,838,0,162,0,0,110,103,42,0,127,85,0,0,4,294,52,96,0,36,0,0,57,362,256,167,96,70,13,103,34,68,0,0,0,199,0,3,364,271,119,363,0,56,0,0,126,0,0,74,400,0,2,442,0,0,0,311,24,0,2361,0,352,34,78,508,0,216,111,0,0,80,732,10,525,77,147,109,1146,0,790,591,36,78,155,188,144,0,1635,8,160,1191,0,0,24,0,436,610,0,0,0,0,0,0,245,95,324,303,2,4,150,0,263,99,0,0,0,0,370,127,71,58,106,0,0,0,0,0,2,0,39,0,0,0,0,0,0,0,0,0,6,0,411,70,318,155,3508,34,0,89,0,38,0,0,0
RMDDL,0,0,0,0,0,0,0,73,0,182,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,0,13,79,0,744,138,272,1006,379,0,0,0,377,4,0,1,0,109,0,202,0,27,0,115,1017,0,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,24,11,252,0,5,0,4,0,0,0,0,1,0,812,567,16,0,0,3,0,0,14,0,0,37,59,26,0,903,1293,351,2544,0,60,352,0,346,213,312,121,2391,97,195,82,311,73,4,137,346,387,129,0,84,89,2,408,332,606,89,68,57,166,3,0,253,0,1212,431,0,2,4,0,23,0,0,0,0,0,0,0,83,29,502,753,0,0,0,0,0,0,0,6,161,0,2,6,404,154,60,405,0,578,0,11,0,1188,543,1340,1377,2237,745,1286,56,257,277,139,134,251,1,468,0,21,0,0,0,0,0,0
RMDDR,0,0,0,0,0,0,204,0,233,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2,27,0,0,121,118,666,969,213,0,278,0,0,0,294,0,0,60,11,260,0,21,0,81,0,0,1392,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,207,0,10,0,0,0,0,0,0,0,2,0,515,782,0,14,0,0,0,0,38,0,1,89,85,39,1023,0,231,1026,0,2594,513,34,346,0,354,162,2381,100,65,16,183,282,8,160,218,325,123,442,95,12,2,74,418,339,95,631,61,41,3,168,354,6,1027,0,0,294,11,0,39,0,0,0,0,0,0,0,0,65,589,104,0,726,0,70,0,0,0,0,129,20,0,13,402,27,1323,789,1894,1166,2277,916,1403,225,143,11,513,0,576,0,444,0,0,13,0,0,0,0,0,179,199,277,145,230,35,341,0
RMDL,0,0,0,0,0,0,7,10,40,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,60,166,152,33,124,67,149,399,89,8,30,0,0,0,509,296,0,28,0,0,97,0,0,0,0,0,0,5,0,0,0,0,0,0,79,16,2,0,0,0,292,4,0,0,0,0,0,0,0,0,101,109,528,587,3,141,0,0,0,0,0,260,731,0,0,0,6,0,457,876,0,5,507,78,213,354,0,1242,349,417,0,166,295,0,594,745,573,727,535,336,0,598,41,695,294,762,16,0,3,90,132,192,101,100,0,0,0,0,242,164,0,0,0,0,0,0,0,566,259,83,540,74,624,119,4,0,0,0,0,0,72,100,0,421,483,718,0,146,0,511,0,505,0,36,0,172,0,611,0,396,0,356,0,284,0,1154,0,492,0,0,279,0,407,24,257,21,184
RMDR,0,0,0,0,0,0,0,71,195,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,0,0,85,27,31,98,92,57,443,105,1,2,35,37,0,9,218,447,0,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,27,20,0,0,0,0,178,151,0,0,0,0,0,0,0,0,139,19,576,648,83,3,0,0,0,0,0,846,127,0,0,0,0,0,890,388,0,7,24,508,312,162,1242,0,362,387,0,449,351,0,642,656,893,645,306,426,590,4,764,63,549,274,0,5,111,10,200,174,135,164,0,0,0,0,291,397,0,0,0,0,0,0,0,110,446,23,88,590,95,779,0,44,1,0,0,0,78,24,0,391,754,463,0,182,0,560,0,553,0,634,0,385,0,353,0,336,0,36,0,227,0,760,0,599,42,0,359,0,359,0,143,0,0
RMDVL,0,0,0,0,0,0,0,0,27,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,0,0,183,0,0,0,0,136,755,7,322,50,0,973,0,622,0,271,240,2,0,439,0,8,0,0,952,0,0,170,0,0,0,0,0,12,0,0,0,0,0,0,118,2,31,6,0,15,54,203,0,0,0,0,0,0,0,0,2,0,768,546,36,0,0,0,0,0,1,6,5,93,81,0,2548,0,752,698,0,765,238,0,121,2381,349,362,0,342,544,129,4,259,43,99,378,244,196,144,37,646,16,364,32,385,21,34,12,622,15,172,144,33,283,0,2,1160,0,2,0,0,0,0,0,0,0,0,0,0,769,68,0,223,0,0,0,0,0,0,101,34,7,29,162,385,245,170,140,76,278,3,779,0,0,44,0,2,76,0,141,20,91,0,520,0,815,0,73,940,823,1748,1285,2347,747,1670,72
RMDVR,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,87,0,0,121,0,15,836,69,304,901,0,862,0,194,0,26,185,7,388,12,1,0,0,0,933,149,0,0,0,0,0,5,0,0,0,0,0,0,0,0,93,23,5,15,0,246,94,0,0,0,0,0,79,0,0,12,0,482,796,0,35,0,0,0,0,13,4,0,61,61,0,0,2773,539,1023,858,9,0,216,2391,100,417,387,342,0,441,12,107,189,61,39,107,233,111,170,665,52,258,9,324,40,37,11,692,6,137,7,0,145,0,333,1034,28,0,0,0,0,0,0,0,0,0,0,0,0,1,778,283,0,0,0,0,0,0,0,3,78,6,13,401,330,0,132,0,0,0,6,0,72,273,140,68,178,273,2,693,0,976,925,1331,1652,2186,805,1400,153,5,325,0,536,0,102,0
RMED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,482,278,313,375,494,398,295,105,199,358,255,0,0,0,0,0,0,144,0,45,10,0,0,79,125,0,0,0,0,0,0,14,51,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,4,1,311,157,0,0,0,0,366,73,128,173,279,0,495,696,3,1,340,312,104,111,97,65,0,0,544,441,0,1328,983,1842,0,0,43,16,2,0,0,0,0,0,0,0,231,155,0,0,963,948,338,412,683,1027,1405,1454,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,281,10,861,0,913,0,1010,0,373,0,779,20,1110,0,1834,0,640,0,1171,0,81,0,0,950,0,1126,0,258,0,33,0
RMEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,1717,1000,2455,231,0,2,0,1261,0,0,0,0,0,0,0,0,0,300,115,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,686,0,0,688,618,0,173,0,52,0,2151,0,0,0,195,16,166,449,129,12,1328,0,514,1827,36,0,524,46,0,0,0,0,0,0,0,0,0,0,0,0,45,72,0,0,442,46,1884,3695,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,22,59,0,0,0,0,0,0,0,3562,0,465,0,0,0,0,95,64,0,9,0,0,0,107,3284,0,1846,0,488,0,0
RMER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,801,1952,338,1088,680,0,60,88,291,24,680,0,0,0,0,0,0,0,0,339,70,0,0,0,49,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,667,0,0,339,1165,0,21,633,22,45,80,1128,0,0,82,183,295,351,4,107,983,514,0,1427,0,131,2,818,0,0,0,0,0,0,0,0,0,0,0,0,16,51,56,25,1934,826,1946,705,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,0,23,3578,1,1790,0,223,0,0,102,0,0,22,0,0,0,0,10,2968,0,1257,0,19,0,27,89,0,16,0,0,0,0
RMEV,30,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,37,0,0,1,7,0,0,179,337,206,246,288,610,187,19,130,134,271,273,0,0,0,0,0,38,5,0,31,16,0,0,0,0,133,114,0,0,0,0,34,11,0,45,42,19,3,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,7,10,19,90,0,0,18,0,708,16,40,116,118,44,273,177,17,77,387,361,94,80,311,282,0,0,259,189,1842,1827,1427,0,0,0,53,31,12,44,0,0,81,48,0,0,0,0,204,242,187,357,524,574,956,886,1124,1378,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,538,0,528,0,65,0,0,0,531,0,625,0,69,0,0,0,357,0,880,0,877,0,698,298,28,573,0,957,21,1791,0
RMFL,0,0,0,0,1,0,0,0,364,805,0,0,37,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,60,563,32,0,0,0,3,62,16,0,81,275,61,0,21,7,117,408,547,1111,801,0,1877,0,266,31,368,20,0,0,11,17,157,43,1,0,0,137,459,0,255,0,0,40,10,0,200,0,57,0,0,50,8,0,0,0,0,0,0,3,0,0,1110,86,10,34,21,0,0,956,84,15,706,448,0,0,8,0,0,0,205,1,64,32,732,73,8,594,642,43,61,0,36,0,0,0,247,1287,32,2,0,51,57,0,2,1,37,39,0,77,30,176,31,61,216,0,0,3,6,78,244,0,0,0,0,0,0,0,960,936,460,0,579,0,381,295,0,0,0,0,0,37,63,73,112,0,1454,0,0,0,0,0,0,0,0,0,413,0,593,0,388,0,1143,0,0,0,0,0,0,0,0,243,0,377,0,625,0,1065
RMFR,0,0,0,0,0,6,113,0,837,368,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,589,0,71,493,155,12,0,0,45,0,268,7,381,2,0,26,0,667,506,1021,1060,1338,0,0,226,559,77,0,2,43,31,0,198,0,84,0,0,556,154,291,0,0,30,5,2,421,0,24,0,0,0,75,40,0,0,0,0,0,0,0,3,28,813,11,91,20,16,0,0,134,1313,0,196,515,0,0,0,22,0,353,1,0,0,361,10,4,160,745,656,99,39,0,0,131,0,247,0,1,1243,0,133,0,161,7,8,6,50,0,65,3,20,0,49,158,140,0,0,0,13,483,50,0,4,0,0,0,84,0,852,685,506,599,0,308,0,259,17,0,0,0,0,144,2,26,267,1280,2,0,556,0,875,0,612,0,434,0,0,0,0,0,0,0,0,0,410,0,697,0,383,0,0,0,0,0,0,0,0,0
RMHL,0,0,0,0,0,0,1,0,366,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,344,6,0,329,181,0,0,176,380,30,603,5,616,881,4,27,94,415,68,617,18,1485,0,0,5,8,0,0,145,0,0,0,0,131,0,0,0,0,0,0,377,131,0,38,0,5,29,0,0,0,0,0,0,0,0,0,16,1,21,0,0,0,0,0,2,232,0,0,5,22,0,0,4,526,0,1934,10,947,95,525,137,218,573,893,378,107,43,524,2,53,1287,1,0,412,195,48,754,67,642,118,48,407,129,17,17,45,443,164,108,251,57,358,73,377,88,562,0,0,0,0,0,0,0,86,0,0,384,667,382,38,0,50,0,0,0,0,1161,769,181,0,330,735,2,0,38,0,148,0,269,0,0,541,0,375,0,30,0,2,0,0,0,1,0,0,0,0,365,0,153,0,253,0,0
RMHR,0,0,0,0,0,0,0,0,2522,439,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,140,6,0,227,372,0,0,29,196,0,112,587,25,569,847,873,27,5,677,153,0,614,1641,91,0,0,54,0,0,0,12,3,0,0,66,0,0,0,0,0,0,0,99,66,185,19,0,0,0,33,0,0,0,0,0,0,0,1,8,65,0,6,5,0,0,0,317,0,0,16,12,0,15,0,936,16,1677,0,783,0,482,77,346,325,727,645,244,233,16,46,818,31,32,1243,412,0,160,178,164,722,592,1080,581,248,147,53,85,154,164,277,282,181,313,5,340,19,581,0,0,0,0,0,0,0,0,10,133,0,317,381,144,307,0,53,0,0,0,0,704,1275,0,5,587,301,0,452,0,266,0,12,0,0,0,0,0,0,4,0,26,0,0,246,0,125,0,10,0,0,0,0,0,0,0,0,0
SIADL,21,19,0,0,0,0,0,1490,2,3127,15,0,0,0,0,0,9,0,0,0,39,0,1,0,0,2,0,0,0,0,0,0,2,48,597,0,19,5,0,5,0,464,0,1,11,0,78,1,0,5,0,822,127,301,58,387,855,12,120,0,148,222,0,307,0,111,228,0,0,0,568,0,239,2,0,181,0,122,648,28,110,0,320,40,259,1,183,0,3,105,0,76,0,0,29,454,195,66,68,0,5,446,72,0,385,69,0,0,0,0,0,0,0,88,0,57,147,387,123,535,306,196,111,2,0,0,12,2,0,195,160,0,1069,1804,151,2541,166,860,817,2208,1,140,38,904,33,479,716,0,0,167,0,194,421,0,88,11,0,0,0,213,398,322,0,0,142,0,0,0,0,0,0,0,0,476,138,17,0,84,175,0,0,0,0,0,0,0,0,0,0,0,191,0,37,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIADR,4,0,0,0,0,0,1672,0,1658,0,47,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,0,586,230,130,0,127,0,2,0,276,13,0,282,0,0,0,0,0,53,829,93,321,951,174,146,0,200,0,2,99,0,256,122,54,0,0,414,0,261,0,0,0,0,236,670,137,199,0,238,0,517,39,74,14,0,0,9,0,0,250,0,117,258,477,0,188,0,0,8,476,0,71,328,0,0,0,0,0,0,1,0,131,105,109,129,442,336,426,144,170,0,0,0,44,0,133,48,178,1069,0,122,1646,113,2341,620,800,8,1994,41,224,11,774,968,698,0,0,0,142,150,28,174,0,0,21,7,47,0,488,442,548,247,0,0,0,69,20,0,0,0,0,121,255,0,94,157,0,0,0,0,0,0,115,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIAVL,24,0,0,0,0,0,0,0,20,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,30,1118,39,134,0,0,0,0,135,0,102,0,0,0,655,0,3889,0,47,53,43,314,402,568,235,0,6,0,0,0,117,0,675,0,58,0,0,127,0,0,212,0,17,0,226,183,52,191,0,212,35,784,0,69,134,0,89,0,326,0,5,4,78,346,0,0,8,0,377,0,15,315,1,0,0,0,0,0,180,0,85,0,0,1146,0,95,0,590,37,665,0,0,0,0,51,0,754,164,1804,122,0,0,3712,63,1507,957,933,14,1346,0,171,24,1,392,0,0,93,0,159,233,125,0,0,293,93,0,9,535,558,0,16,0,170,0,0,0,0,0,137,0,742,437,524,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIAVR,0,210,0,0,0,0,0,0,0,101,240,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,2,0,194,0,0,43,0,936,1138,219,0,0,0,27,0,183,0,88,0,0,0,406,0,3013,1,94,412,65,0,411,0,379,0,46,0,0,0,127,0,691,0,36,50,0,0,0,0,137,0,6,62,227,284,24,14,0,852,35,5,0,0,71,34,166,0,220,92,46,410,136,0,89,0,62,0,116,0,2,137,0,0,0,0,0,0,179,0,72,1163,0,84,12,598,4,646,52,0,0,0,0,57,161,67,722,151,1646,0,0,55,2765,1168,1284,10,1171,0,1547,28,180,465,9,0,0,0,118,112,118,0,80,0,0,0,154,0,370,365,188,0,88,0,244,30,152,47,137,0,4,419,706,0,111,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,91,0,49,33
SIBDL,327,12,0,3,313,0,0,812,0,1193,475,0,0,0,0,23,103,0,0,0,127,53,18,134,3,0,1,0,87,0,253,0,108,219,309,0,0,169,194,55,0,252,0,1,80,0,0,1602,0,2135,0,103,29,118,269,71,135,723,298,0,94,103,191,213,0,695,177,0,0,218,117,0,255,140,58,130,143,307,69,168,471,229,409,1,77,86,190,0,0,49,184,24,2,11,0,28,58,272,4,80,0,8,2,52,328,182,22,0,0,0,0,174,5,139,0,538,790,89,2,41,764,16,258,0,0,0,81,0,7,642,592,2541,113,3712,55,0,525,1676,465,1761,253,1011,9,493,28,156,107,0,0,118,0,0,180,0,167,30,9,17,0,331,23,58,0,0,0,282,0,0,0,0,0,0,13,591,614,141,0,240,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,698,62,0,0,0,0,0,0,0,0
SIBDR,21,90,0,0,57,163,770,0,1228,0,377,0,0,0,0,8,0,0,13,146,0,0,37,173,188,0,0,0,48,8,0,168,143,96,316,8,6,9,167,5,8,0,177,91,0,0,0,0,1717,0,2030,18,199,381,278,81,167,200,348,73,54,264,54,0,278,90,572,0,0,57,86,322,0,18,214,93,169,161,268,364,114,544,72,82,52,182,44,0,0,0,751,0,78,19,0,29,105,0,297,0,71,0,0,92,274,495,0,17,3,0,0,3,20,0,147,460,591,2,74,695,63,364,9,0,0,0,48,2,8,118,1080,166,2341,63,2765,525,0,774,2519,260,1644,91,803,31,581,108,166,0,0,0,138,253,0,305,0,0,97,50,201,0,28,46,3,22,0,0,264,0,16,0,0,25,0,400,468,10,0,202,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,176,40,431,0,31,0,393
SIBVL,187,0,0,0,0,0,0,50,515,0,1041,0,0,0,0,27,5,0,0,0,0,0,0,14,8,78,0,0,47,0,0,0,140,135,1166,1,137,10,196,5,124,113,193,14,87,1375,0,118,169,127,380,326,119,88,58,44,252,309,327,0,132,102,42,157,214,501,234,0,5,20,70,0,0,1,0,23,81,34,27,516,178,537,179,35,231,4,2,0,79,178,677,18,356,162,0,58,33,133,137,17,2,209,14,11,225,86,0,0,0,0,0,9,77,108,59,68,36,408,418,294,549,32,324,0,0,0,0,1,6,48,581,860,620,1507,1168,1676,774,0,1931,841,720,127,254,16,4,94,24,2,0,118,101,101,154,0,86,0,0,0,295,9,83,27,0,184,71,0,19,0,85,36,83,0,17,422,873,77,0,449,148,0,0,0,124,104,279,493,562,0,0,0,0,52,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIBVR,0,180,0,0,0,0,194,12,142,161,586,0,0,0,0,10,18,0,0,0,0,0,0,0,18,595,0,0,0,2,0,0,93,115,917,143,237,0,129,0,69,109,141,33,21,6,1365,111,49,396,191,96,200,108,115,182,315,210,325,0,152,157,4,301,152,113,399,15,0,37,54,0,0,5,5,98,26,100,32,219,236,85,1289,149,15,1,76,74,0,157,751,56,131,12,10,19,115,86,169,33,52,0,298,8,138,150,4,0,4,0,7,0,56,4,55,58,78,332,339,762,274,385,40,0,0,0,0,37,50,407,248,817,800,957,1284,465,2519,1931,0,644,857,239,83,121,43,19,45,0,0,116,83,217,67,49,2,0,147,84,56,76,22,32,210,0,204,89,58,0,0,140,54,84,0,1221,270,848,52,317,375,0,0,0,0,0,0,0,0,0,0,0,240,0,436,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMBDL,491,0,0,0,2,0,0,405,37,1536,89,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,0,224,0,0,0,14,17,282,0,175,122,229,0,2,63,0,0,28,0,1364,4,0,67,0,717,22,225,237,2,252,41,459,0,7,104,0,138,0,500,107,0,0,0,136,0,11,19,6,964,141,100,134,31,43,36,119,28,155,0,4,0,1,139,0,0,0,22,28,143,45,12,0,9,5,402,117,2,100,0,11,61,0,0,206,0,41,60,0,266,155,606,95,16,0,21,37,231,0,0,0,39,0,129,147,2208,8,933,10,1761,260,841,644,0,238,2435,182,93,0,41,20,0,85,61,0,67,459,0,4,0,0,0,0,2,466,280,13,1,885,3,0,0,7,2,9,0,0,253,133,26,0,115,120,1,0,0,0,0,0,0,0,572,50,1007,408,2222,830,3584,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMBDR,0,707,0,0,0,0,318,0,1267,0,103,0,1,0,0,0,25,0,0,15,0,0,0,0,0,5,0,97,0,635,0,0,11,11,243,368,195,74,282,4,4,0,121,24,0,1175,0,0,0,0,199,56,531,342,149,120,12,532,0,21,0,0,40,0,161,6,321,0,0,84,0,0,0,18,12,56,891,292,80,65,5,156,13,96,64,0,0,3,0,101,63,0,22,37,32,0,145,0,11,0,24,82,273,0,22,97,35,0,0,149,0,15,0,0,45,294,188,89,631,0,5,34,11,155,0,0,0,0,65,17,53,1,1994,14,1171,253,1644,720,857,238,0,146,2496,0,117,17,21,85,0,0,38,310,6,9,0,6,0,0,17,0,135,297,299,719,56,0,0,10,85,0,0,0,0,143,381,0,116,131,19,393,82,1198,385,2240,778,3374,1383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMBVL,1055,0,490,0,4,0,0,0,129,0,25,0,28,17,0,292,0,0,0,204,0,10,0,0,0,6,116,0,1083,0,2,0,0,0,144,0,6,0,0,110,0,221,0,106,0,0,0,694,0,3232,0,842,89,1,486,0,15,164,0,78,0,0,0,31,0,164,0,175,0,1,3,0,0,187,8,1242,123,54,0,20,32,0,105,85,35,0,131,9,0,4,0,94,0,18,16,118,32,27,0,190,0,274,81,88,39,0,84,0,61,0,0,177,0,142,0,14,144,68,61,3,111,12,692,0,0,0,204,77,3,17,85,140,41,1346,0,1011,91,127,239,2435,146,0,184,70,42,0,107,0,0,46,0,58,61,330,0,145,365,97,0,306,226,92,2,7,0,649,0,4,0,0,4,208,0,320,69,292,38,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,86,990,332,2068,602,3308,7,0,4,0,0,0,0,0
