neuron,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,AVJL,AVJR,BDUL,BDUR,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,DVC,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DL02,BWM-DL03,BWM-DL04,BWM-DL05,BWM-DL06,BWM-DL07,BWM-DL08,BWM-DR01,BWM-DR02,BWM-DR03,BWM-DR04,BWM-DR05,BWM-DR06,BWM-DR07,BWM-DR08,BWM-VL01,BWM-VL02,BWM-VL03,BWM-VL04,BWM-VL05,BWM-VL06,BWM-VL07,BWM-VL08,BWM-VR01,BWM-VR02,BWM-VR03,BWM-VR04,BWM-VR05,BWM-VR06,BWM-VR07,BWM-VR08
CEPVR,0,0,0,0,0,5,0,1776,0,0,0,0,0,0,224,0,18,0,225,0,195,0,51,0,144,0,0,0,0,0,89,38,185,0,0,0,0,0,0,0,0,0,839,0,844,0,0,0,594,0,224,0,0,0,0,0,123,0,1176,0,139,0,0,0,295,0,65,0,2,0,0,115,0,0,0,0,0,0,0,37,142,44,0,897,16,20,0,0,181,0,0,0,0,1132,0,29,282,0,166,0,57,0,0,162,130,0,0,574,0,0,0,0,69,0,739,114,0,0,500,98,674,124,0,0,0,0,15,325,0,184,286,0,0,0,278,0,81,11,0,0,0,0,557,0,0,512,0,0,0,0,442,0,113,0,10,0,64,0,89,0,0,30,0,0,0,0,0,60,57,177,128,0,55,305,345,0,287,0,175,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,623,288,714,2148,1891,1599,2109,4410
DVC,0,0,0,0,0,0,0,0,9,32,256,0,0,0,0,0,0,0,0,0,0,0,0,17,64,0,0,0,0,0,0,0,323,157,17,82,57,229,280,222,268,957,909,25,15,33,35,38,72,0,0,147,158,2,0,29,0,1,0,100,50,349,365,373,368,0,46,0,0,299,383,0,0,0,0,274,137,171,172,133,17,45,0,106,101,0,0,0,0,0,4,201,194,0,2215,23,36,480,425,0,0,1301,985,192,74,30,0,0,29,47,2,0,0,53,27,170,249,0,0,26,9,0,0,0,45,36,0,279,218,3,4,7,28,0,0,0,0,0,0,20,3,21,0,7,22,0,0,0,0,130,86,5,12,0,0,0,0,0,70,0,1202,1034,154,0,0,25,60,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVWL_or_R_1,0,0,0,0,0,0,765,2125,0,0,0,0,0,0,0,2,427,0,0,0,0,0,0,0,0,2050,0,0,0,0,0,0,0,0,36,0,20,82,165,7,0,0,0,0,0,42,21,0,0,0,0,0,0,0,0,1007,424,0,262,0,0,1,161,0,171,1,18,0,0,0,0,0,0,0,0,0,0,0,0,16,283,177,13,0,0,146,310,2870,4349,14,4,0,0,273,0,0,0,0,0,1078,369,0,0,0,13,28,21,576,0,68,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,15,0,0,80,0,0,0,0,95,119,0,0,0,11,0,7,0,847,60,57,64,0,0,0,14,87,223,57,0,0,6724,4793,0,150,0,103,138,0,395,602,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVWL_or_R_2,2,0,0,0,0,0,719,439,0,0,0,0,0,0,0,190,225,0,0,6,0,0,3,0,0,2830,0,0,0,0,0,0,0,0,21,9,24,95,1,43,3,0,0,0,0,89,1,0,0,0,0,0,0,0,0,416,224,0,0,4,0,38,25,0,0,0,0,2,13,0,0,0,0,0,11,0,0,0,0,268,224,4,23,0,0,1054,517,3350,5640,70,14,0,0,108,0,0,0,0,0,1975,1686,0,0,0,119,268,309,673,0,75,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,2,0,0,0,0,0,0,0,102,7,0,0,0,1,74,92,0,2751,48,210,0,0,0,0,73,38,88,177,0,6724,0,2645,0,684,0,15,126,0,63,420,0,0,0,37,0,0,0,0,0,0,0,1,0,51,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVWL_or_R_3,4,0,0,0,0,0,3601,2561,20,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1242,0,0,0,0,0,0,0,0,52,0,0,252,103,181,0,0,0,2,0,58,50,0,0,0,123,0,134,0,0,1531,558,171,0,0,0,13,200,16,0,54,10,0,0,0,0,0,0,0,0,0,0,0,0,221,289,258,0,7,0,1298,379,1280,1230,100,128,0,0,2979,0,0,0,0,0,326,67,0,0,0,0,0,219,485,0,94,95,106,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,63,0,56,0,0,226,0,7,139,1,0,0,32,5,0,41,90,0,0,249,67,7,26,57,0,6,452,28,0,0,0,141,101,139,128,0,4793,2645,0,0,50,1,233,0,33,0,92,0,0,0,0,0,0,0,0,0,0,0,41,0,297,0,343,0,0,0,0,0,0,0,0,0,4,0,50,0,0,0,0
PVQL,0,0,938,0,0,0,1,0,8,0,0,490,0,117,0,449,0,0,0,4339,1,4239,0,0,0,0,1316,2,194,0,0,0,0,0,0,0,0,9,0,32,0,0,0,19,0,21,0,0,0,70,0,0,0,0,23,0,0,15,0,1,0,62,0,0,0,489,0,1272,0,14,0,0,0,11,0,10,0,64,1,0,0,3,44,0,0,0,54,1035,33,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,2121,8,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,39,0,18,0,1,2,0,0,0,0,18,5,0,0,0,8,25,737,0,1443,346,3444,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,18,0,248,0,424,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
PVQR,0,0,0,491,0,0,0,0,0,0,0,0,140,0,3,9,723,0,0,11,4109,3,3527,0,0,6,0,1320,0,1251,0,0,0,0,2,0,0,0,16,0,8,0,0,0,2,0,41,0,0,0,1,0,0,0,0,0,0,0,41,0,37,0,39,0,0,0,523,41,1451,0,1,0,0,0,9,0,0,0,0,0,0,0,28,0,0,90,20,724,2372,0,0,0,0,1,0,0,0,0,0,0,415,0,0,0,0,6,101,2531,0,0,22,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,46,0,0,0,0,9,0,0,0,0,0,30,0,0,0,0,0,794,2144,2072,1149,0,0,0,0,0,0,1,0,55,0,150,684,50,0,0,0,65,0,0,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RICL,0,0,0,0,0,0,39,1,8,48,273,0,0,166,0,98,22,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,74,136,0,280,69,43,41,29,61,3,11,207,206,207,133,1085,3,103,81,4,207,108,546,460,482,268,166,115,0,5,50,943,942,18,0,0,57,0,0,0,0,94,0,302,192,372,661,133,324,0,39,152,215,0,0,355,130,1,25,202,0,4,0,0,0,0,0,0,0,0,80,41,97,94,0,5,1,241,263,0,61,299,559,3,85,56,60,45,2,0,0,0,0,19,7,899,571,574,153,941,274,667,344,318,643,227,110,450,58,296,64,80,230,127,53,24,31,10,0,117,0,0,42,14,4,42,71,84,6,272,181,368,305,0,0,0,1,18,0,0,1217,1224,57,129,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RICR,0,0,0,0,0,0,1,154,4,2,128,0,0,0,45,0,198,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,109,0,0,44,223,5,0,197,30,1,1,366,330,170,101,0,851,13,38,131,37,0,535,532,248,147,38,27,104,117,7,704,476,0,85,40,4,0,0,0,4,0,136,199,194,425,455,518,97,0,6,130,44,0,77,102,161,0,23,679,16,0,3,0,3,0,22,0,0,0,49,53,88,80,0,0,17,136,207,53,10,645,246,108,34,79,87,3,78,0,0,0,0,64,11,586,1078,55,558,311,1007,217,274,1300,510,109,311,70,441,114,265,230,84,0,53,122,37,5,10,0,272,0,0,0,304,22,83,30,24,217,358,365,345,11,103,15,233,0,65,1217,0,3,74,69,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RID,24,0,55,0,0,32,355,0,0,0,356,3,0,57,0,705,0,0,0,0,0,0,0,165,139,560,0,0,0,0,4,5,280,667,963,0,0,252,0,0,0,265,0,0,0,0,163,155,0,241,0,0,0,328,39,484,273,3,0,3,0,0,38,353,0,12,0,79,10,0,92,616,359,0,0,244,0,454,0,132,1114,692,2395,129,0,0,1155,146,0,2136,287,781,0,0,0,0,0,322,99,213,0,98,196,23,23,0,0,0,40,0,0,0,0,0,0,373,11,0,0,0,0,65,0,0,0,0,0,0,0,3,0,181,0,1357,0,656,1,405,2064,304,0,162,0,16,0,208,0,0,0,3,0,0,0,241,0,0,245,49,0,176,0,0,0,0,0,5,0,0,138,126,0,248,0,1224,3,0,15,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIS,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,60,13,0,0,0,0,0,0,0,36,366,0,0,0,0,0,1,0,0,0,176,69,83,27,0,4,16,143,0,26,120,98,61,124,0,37,0,116,1,0,254,34,0,0,0,1,208,147,107,246,0,0,0,0,127,82,8,0,101,167,7,0,6,0,105,75,0,0,328,331,63,86,0,0,40,3,0,0,47,151,0,11,445,535,1,5,33,47,129,164,214,0,0,50,78,43,113,111,26,15,164,24,3,49,225,248,9,5,13,61,70,57,243,140,0,0,2,17,0,16,0,40,38,42,8,41,24,130,252,429,440,297,17,0,10,56,218,0,0,12,0,0,0,0,0,623,767,1417,209,174,308,287,7,0,0,33,0,0,57,74,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMGL,20,0,96,0,0,0,367,0,2606,0,0,0,0,0,0,391,0,0,0,0,0,93,0,0,0,92,13,0,70,0,0,0,0,0,48,0,0,0,0,66,0,0,0,0,0,3,0,0,0,2475,0,116,302,78,14,0,0,11,0,354,0,0,0,0,0,386,0,97,0,0,135,0,0,6,0,0,0,84,3,0,2,0,198,166,0,0,71,481,0,0,39,0,0,0,70,1,49,0,0,401,0,6,0,23,20,68,223,0,0,0,0,113,0,0,0,0,129,3,187,354,731,227,246,0,0,5,0,0,1306,432,497,283,117,406,0,532,164,526,209,86,93,295,0,56,48,0,85,0,0,0,0,78,0,550,0,0,1131,1358,0,0,1,191,0,428,0,203,0,0,395,63,0,424,0,129,69,425,0,0,0,0,145,0,1244,0,5042,0,8567,0,0,0,0,0,0,0,0,2,335,0,1902,1,5677,0,7392,0,0,0,0,0,0,0,0
RMGR,0,71,0,72,0,0,0,189,0,2785,0,0,0,0,0,0,381,0,0,0,104,0,193,0,0,21,0,0,0,86,0,0,0,0,52,0,0,0,0,0,8,0,0,0,27,0,15,0,0,0,2392,358,149,46,68,0,0,0,33,0,491,0,0,0,0,0,226,0,107,127,0,0,0,0,0,0,0,12,57,5,58,40,0,0,135,56,0,0,1335,2,52,0,0,9,8,31,8,0,0,0,589,0,38,0,63,1,0,468,0,0,0,0,248,0,0,73,0,307,4,761,290,177,278,0,0,0,0,1562,2,431,351,117,138,0,180,164,301,322,415,104,126,0,192,69,45,41,0,0,0,0,0,0,0,0,634,0,455,393,7,0,49,1,0,0,433,0,175,0,602,420,92,0,1094,73,284,0,2,0,0,0,0,0,0,0,0,0,0,0,99,0,1897,0,4847,0,6079,0,0,0,0,0,0,0,0,0,298,0,1672,0,4086,0,5549
BWM-DL01,0,0,204,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,85,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,445,0,12,0,0,0,0,0,85,948,0,0,243,0,172,41,10,508,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,65,98,37,12,4792,0,0,0,0,0,1,0,72,0,63,0,0,0,0,0,570,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,4494,20176,265,4658,0,30,0,3266,0,2953,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,333,0,175,0,0,0,0,0,15,816,155,37,166,24,2,29,3466,0,0,308,0,256,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,2364,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,4494,0,411,19134,0,7300,0,3300,0,0,0,0,0,0,0,0,0,11817,0,2550,0,446,0,15,0,0,0,0,0,0,0,0
BWM-DL03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,367,1741,0,0,61,0,739,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,0,106,256,48,3,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20176,411,0,0,31756,0,4430,0,4763,0,8916,0,3138,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL04,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,103,0,0,71,0,0,0,0,0,185,0,0,0,129,0,0,0,0,0,0,0,0,1559,369,738,49,0,0,0,722,0,0,619,0,31,0,50,0,0,0,0,251,0,0,507,0,0,0,151,7,0,291,0,0,0,17,0,1,0,7,0,0,71,0,0,0,0,272,0,0,0,0,0,37,0,0,0,0,0,0,0,1244,0,265,19134,0,0,0,40430,0,24665,0,0,0,0,0,0,0,0,0,2137,0,7394,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL05,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,87,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,214,1423,0,0,181,20,1184,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,0,0,96,851,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029,955,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4658,0,31756,0,0,0,62265,0,474,0,3209,0,6280,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL06,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,23,0,0,0,0,0,0,0,0,442,0,0,0,3,0,0,0,0,0,0,0,0,796,436,412,0,4,0,0,0,0,0,255,0,0,0,0,0,0,0,0,400,0,0,1217,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,5042,0,0,7300,0,40430,0,0,0,101513,0,0,0,0,0,0,0,0,0,0,0,1261,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,126,0,0,447,166,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3535,3326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,4430,0,62265,0,0,0,0,0,550,0,3663,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL08,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,3,0,0,0,0,0,0,0,1745,0,0,0,0,0,0,0,0,86,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,8567,0,0,3300,0,24665,0,101513,0,0,0,0,0,0,0,0,0,0,0,0,0,5008,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR01,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,694,0,17,0,0,0,0,1012,239,0,0,0,123,233,84,65,450,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,149,1,2,26,56,4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266,0,4763,0,474,0,0,0,0,4128,21377,297,5775,0,834,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
BWM-DR02,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,367,0,191,0,0,0,0,811,4,161,154,29,147,6,2991,22,8,317,0,176,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,1817,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,4128,0,554,19585,0,8606,0,1666,0,0,0,0,0,0,0,0,0,8642,0,636,0,41,0,0
BWM-DR03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1867,465,0,0,0,81,463,92,21,419,0,0,0,0,0,0,0,0,0,0,0,5,870,19,0,0,332,19,3,26,57,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953,0,8916,0,3209,0,550,0,21377,554,0,0,32326,0,17866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR04,0,0,0,0,0,0,0,3,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,199,1,0,0,0,0,0,0,0,123,0,0,0,0,0,31,0,0,0,0,0,0,971,0,848,358,0,21,0,707,0,0,970,0,158,0,0,0,0,0,0,0,0,114,315,0,0,0,0,0,0,0,0,15,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,940,0,194,0,0,1,41,0,0,0,0,0,0,0,1897,0,0,0,0,0,0,0,0,297,19585,0,0,0,33065,0,15407,0,0,0,0,0,0,0,0,0,1425,0,3683,0,0,0,0
BWM-DR05,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,518,0,0,0,205,563,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,2108,0,0,0,396,48,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,3138,0,6280,0,3663,0,5775,0,32326,0,0,0,69619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR06,0,0,0,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,138,0,35,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,401,0,459,288,18,0,0,0,0,0,323,0,18,0,1,0,0,0,0,0,0,293,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,0,0,0,25,51,297,0,0,0,0,0,0,0,4847,0,0,0,0,0,0,0,0,0,8606,0,33065,0,0,0,56775,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
BWM-DR07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,162,0,0,0,610,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3778,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,471,0,1545,0,908,0,834,0,17866,0,69619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR08,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,6,0,310,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,120,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,0,0,0,10,56,343,0,0,0,0,0,0,0,6079,0,0,0,0,0,0,0,0,0,1666,0,15407,0,56775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
