neuron,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,SAADL,SAADR,SAAVL,SAAVR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,AVJL,AVJR,BDUL,BDUR,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVHL,AVHR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,DVC,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DL02,BWM-DL03,BWM-DL04,BWM-DL05,BWM-DL06,BWM-DL07,BWM-DL08,BWM-DR01,BWM-DR02,BWM-DR03,BWM-DR04,BWM-DR05,BWM-DR06,BWM-DR07,BWM-DR08,BWM-VL01,BWM-VL02,BWM-VL03,BWM-VL04,BWM-VL05,BWM-VL06,BWM-VL07,BWM-VL08,BWM-VR01,BWM-VR02,BWM-VR03,BWM-VR04,BWM-VR05,BWM-VR06,BWM-VR07,BWM-VR08
AVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,0,9,69,1,0,68,16,164,139,69,93,7,23,122,128,44,51,3,0,80,44,0,23,220,168,448,417,0,0,0,0,60,169,0,0,0,0,0,0,1,24,6,0,0,0,151,160,0,0,0,0,129,93,0,19,0,2813,0,0,316,243,0,0,245,866,49,151,235,0,0,90,0,31,14,1,63,153,118,923,0,0,8,0,0,0,0,0,0,91,0,782,0,147,0,11,0,441,0,510,0,29,103,82,207,194,0,10,162,35,292,336,0,0,0,0,0,2382,2728,0,0,0,9,7,1365,0,0,0,16,0,2039,75,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEPDL,0,0,102,0,65,0,1797,0,0,40,0,0,42,0,237,0,22,0,18,0,143,0,0,0,0,0,6,17,57,48,0,0,0,1563,0,0,0,0,0,874,0,1263,0,0,0,0,63,0,2,1090,0,1154,0,1278,0,0,0,427,0,0,0,0,0,143,34,4,0,0,0,143,0,14,0,207,184,37,765,88,0,154,0,0,0,0,0,1115,0,632,90,312,0,3,0,7,0,20,0,107,331,0,0,1577,0,131,0,0,0,12,3,23,505,504,133,969,51,113,0,0,26,0,0,0,0,0,6,312,0,19,377,0,0,1,790,34,0,1382,0,0,0,0,0,29,0,149,284,0,4,0,0,0,0,0,0,0,0,0,368,339,0,328,64,0,45,583,428,1459,3374,6890,2873,10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEPDR,0,0,0,0,0,3,0,975,0,0,0,0,0,3,0,0,0,25,0,0,0,130,0,0,0,0,8,0,0,48,0,0,0,0,1838,0,0,0,0,0,945,0,969,0,0,0,0,0,25,0,1668,0,1163,0,1738,0,0,0,169,0,0,26,0,44,95,0,0,0,0,5,31,0,16,175,140,544,17,25,72,0,111,0,0,0,0,792,24,54,604,0,244,0,172,0,1,216,25,0,0,276,0,0,1373,0,153,0,0,62,33,612,6,310,448,35,946,122,0,0,14,4,0,0,0,18,8,0,230,271,0,0,0,766,53,0,40,0,1552,0,0,0,0,0,34,28,0,139,1,69,0,0,0,0,0,21,0,0,298,275,0,272,0,0,0,0,587,0,959,0,0,0,521,399,1276,2189,3695,6039,5965,8924,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0
CEPVL,0,0,0,0,111,0,1497,0,1,0,222,0,41,0,191,0,174,0,59,0,164,0,0,0,0,0,171,133,0,494,0,0,0,0,0,0,0,313,0,863,0,0,0,641,0,0,0,0,0,1338,0,304,0,0,0,1098,0,224,0,62,0,57,0,0,104,21,0,0,0,0,4,42,0,0,130,0,622,0,51,76,0,205,0,0,0,1179,10,591,183,248,0,225,0,62,0,82,0,12,37,0,1,0,0,2,0,1113,0,0,12,843,0,738,308,0,261,51,0,0,59,0,0,259,0,226,0,17,59,0,0,508,0,100,0,0,1055,0,0,453,0,0,0,224,0,0,0,0,49,0,9,0,0,0,0,0,240,0,660,503,126,251,179,0,0,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,426,236,1536,2370,0,1915,2924,4288,0,0,0,0,7867,0,0,0
CEPVR,0,16,0,38,0,40,0,1023,0,53,0,115,0,189,0,208,0,142,0,120,0,169,0,32,0,5,56,120,371,0,28,0,0,0,0,0,0,0,415,0,1145,0,0,0,1238,0,0,0,0,0,1189,0,43,0,0,0,836,0,431,0,89,0,33,52,0,0,58,0,7,0,0,12,82,296,0,621,0,123,0,0,549,0,278,0,0,1414,0,194,831,0,132,0,60,0,0,0,27,0,0,655,0,0,0,0,0,0,1246,33,0,0,892,135,810,345,0,30,0,0,28,0,0,0,214,0,285,86,126,0,1,0,639,0,61,704,0,0,0,0,620,0,0,0,112,0,0,0,0,49,7,0,0,0,0,0,0,112,686,651,0,311,0,53,0,0,0,0,0,0,0,0,0,0,0,1154,0,47,0,0,0,0,0,0,3186,0,0,0,415,163,2094,1788,0,1431,7935,12846
DVC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,66,17,1080,283,0,10,3,3,17,160,169,98,10,135,237,317,561,174,147,82,12,29,1,96,145,166,307,256,0,110,0,0,383,970,0,0,0,0,371,90,526,372,54,110,39,12,169,171,0,0,0,0,0,0,29,348,0,3348,0,6,168,257,0,0,1862,1297,18,128,199,0,0,32,3,51,1,0,25,91,376,407,0,0,0,0,0,0,0,0,0,7,166,54,34,6,0,0,0,0,130,0,4,0,49,7,22,57,0,15,20,91,900,206,0,0,0,9,17,2170,2345,1365,0,21,0,0,0,0,0,2,22,0,127,65,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVQL,36,0,1183,0,0,0,4,0,827,0,142,0,916,0,8,0,4630,0,4825,0,0,0,1154,0,201,0,75,0,0,0,34,0,0,28,0,126,0,0,0,36,0,50,0,0,0,0,0,0,0,5,0,286,0,88,0,0,0,403,0,1234,0,371,0,0,0,36,0,2,0,0,111,14,0,14,299,14,1,12,20,488,0,23,0,14,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,87,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83,17,0,0,10,0,185,0,1,131,0,0,18,0,3,19,0,0,0,226,332,2698,0,2030,64,58,0,26,0,0,0,240,0,0,0,2,6,0,169,0,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVQR,0,25,0,1088,0,0,0,86,0,365,0,328,135,1355,0,0,439,4960,419,4063,0,0,392,2367,0,300,0,20,1,0,51,5,51,0,44,0,44,0,0,0,25,0,131,0,0,0,0,0,0,0,16,0,171,0,136,0,0,0,245,82,1809,0,202,0,0,0,29,0,40,0,0,16,139,6,66,0,106,269,39,0,1135,0,54,0,63,150,0,0,0,0,0,0,2005,0,0,0,0,0,0,0,8,0,73,0,23,0,0,0,0,10,0,0,0,0,0,0,0,0,0,56,0,0,7,22,1,53,0,0,0,0,218,10,0,0,0,0,66,0,0,0,0,180,3021,2535,101,250,0,0,0,0,0,0,112,0,2,0,0,68,0,4,0,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RICL,0,0,0,0,0,0,0,229,0,0,190,0,28,29,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,604,4,0,194,211,56,33,190,110,27,0,652,494,520,122,98,174,364,384,1397,545,219,110,4,1,99,99,1122,1586,4,0,1,1,0,0,0,0,55,0,1064,868,58,94,451,472,25,100,205,60,16,72,156,5,297,40,348,0,5,39,0,1,0,0,0,0,30,112,95,56,70,0,10,13,115,5,148,119,822,126,0,31,427,403,97,85,0,0,0,0,771,93,1904,399,1031,485,744,1046,302,344,703,11,615,313,231,292,161,186,106,101,0,0,13,0,0,52,231,3,24,0,368,298,660,686,2,6,0,0,2724,1612,19,121,51,0,0,0,0,110,0,1920,0,9,0,6,0,103,0,1968,0,0,0,0,10,0,234,985,215,0,0,0,0,0,0,0,34
RICR,0,0,0,0,0,0,203,59,0,0,0,158,0,100,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,328,0,0,87,130,21,144,159,212,30,22,712,400,136,621,254,154,405,393,843,1409,184,176,1,111,110,2,1255,916,0,41,9,0,0,0,0,0,0,141,835,676,160,37,384,347,44,23,42,176,55,341,242,162,56,257,536,11,52,4,3,0,0,17,0,3,3,107,93,8,31,0,1,0,21,127,55,135,690,152,275,17,183,73,135,210,0,0,0,0,59,431,392,1921,387,929,1397,561,159,434,58,853,512,349,272,187,141,177,121,117,0,0,0,263,0,40,0,63,93,16,339,275,503,651,22,0,68,2724,0,353,114,143,218,0,0,1,0,377,0,5316,0,33,0,285,0,706,0,2124,0,0,0,0,22,0,60,52,0,0,0,0,3,0,0,146,194
RID,13,0,105,0,0,0,249,0,2,0,693,0,543,0,0,0,0,0,0,0,71,0,93,0,0,0,0,0,5,246,1186,0,0,0,0,0,0,22,0,0,0,10,0,37,0,83,61,0,240,528,0,0,0,375,0,226,0,822,0,140,0,0,123,60,46,0,0,517,0,698,0,1038,1766,1671,3691,263,0,1,2401,1108,0,5447,0,4478,0,230,0,0,0,40,57,35,0,22,0,0,242,3,0,0,61,0,0,0,0,54,0,396,597,0,0,0,0,6,0,0,0,0,137,71,93,772,0,622,66,1210,2928,79,0,248,0,54,105,0,0,48,0,53,0,0,0,359,0,0,8,633,0,0,0,0,0,126,0,0,169,0,1612,353,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIS,0,10,0,0,0,0,0,4,0,0,0,0,19,116,0,0,0,0,0,0,32,93,0,0,0,0,0,0,0,0,10,0,438,0,0,10,0,0,3,68,81,1,0,183,87,0,146,32,13,27,3,0,4,107,83,200,173,0,0,0,2,116,24,2,29,18,205,1,7,1,0,82,129,3,0,414,358,211,115,0,125,93,105,0,2,35,339,22,2,797,822,0,7,5,19,33,360,328,0,0,26,0,0,0,2,0,0,301,132,0,70,348,369,7,1,0,0,0,29,10,166,0,146,0,16,39,0,0,12,0,142,307,610,559,375,0,0,1,0,251,10,0,39,0,38,0,940,928,2039,328,272,251,311,127,0,4,19,114,0,0,213,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMGL,0,0,448,0,0,0,891,0,60,0,0,0,470,0,0,0,752,0,931,0,0,0,676,0,195,0,0,0,0,0,144,0,0,0,0,496,0,0,0,46,0,0,0,0,0,481,303,584,107,37,0,714,0,0,0,0,0,545,0,62,0,0,91,0,0,7,0,0,0,22,140,136,0,0,221,376,63,0,185,771,0,78,0,23,0,76,32,53,82,65,0,1826,0,303,0,0,0,135,0,0,2,0,0,160,0,0,0,0,348,75,85,938,1945,288,180,0,0,0,0,21,147,445,0,468,43,421,221,331,0,426,0,397,134,0,497,0,0,0,0,48,4,971,0,0,0,71,492,418,75,64,0,179,0,65,1683,0,121,143,476,213,0,0,0,36,0,38,0,1339,0,352,0,0,0,0,0,0,0,0,0,39,0,670,0,5443,0,2755,0,0,0,0,0,0,0,0
RMGR,0,0,0,158,0,0,0,583,0,5,0,55,0,384,0,0,0,518,0,621,0,0,0,208,0,774,0,0,0,0,182,0,0,0,0,0,405,0,0,0,36,0,0,0,0,341,510,199,419,0,69,0,512,0,0,0,0,0,310,0,122,258,1,0,0,0,0,0,8,143,163,61,168,147,0,78,256,306,0,0,1055,0,9,0,87,356,177,120,146,0,80,0,1547,0,362,0,192,1,0,0,0,0,0,0,240,0,0,182,0,51,10,2688,893,52,528,0,0,0,0,470,226,0,310,49,620,205,88,10,533,0,527,258,476,611,0,0,0,0,0,0,0,0,900,0,28,0,578,615,196,0,0,0,53,88,0,1782,51,218,0,236,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1509,0,3829,0,493
BWM-DL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,778,0,0,510,0,0,0,0,0,0,0,170,1438,0,0,169,0,184,243,344,1338,0,0,0,0,0,0,74,0,71,900,0,0,5,171,140,2,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,593,19001,0,5478,0,2907,0,2789,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL02,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,93,0,0,0,38,0,6,0,0,0,0,0,0,0,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,381,0,1401,0,0,0,0,0,0,935,234,282,285,13,3,18,1971,0,0,0,0,0,0,0,4,0,0,76,0,0,0,0,0,0,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,36,0,593,0,0,11421,0,12579,0,796,0,0,0,0,0,0,0,0,0,2402,0,386,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,34,1963,0,0,132,0,849,1,43,477,0,0,0,0,0,0,87,0,2,1332,0,0,160,586,30,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,428,587,0,0,0,0,0,0,1,0,0,0,0,19001,0,0,0,28581,0,7554,0,1853,0,2891,0,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL04,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,2,0,14,0,0,0,0,0,0,0,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,1252,485,549,6,0,0,0,0,0,0,0,0,0,0,0,133,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,0,867,0,0,0,0,0,0,0,0,38,0,0,11421,0,0,0,15525,0,4379,0,0,0,0,0,0,0,0,0,2080,0,6361,0,0,0,29,0,0,0,0,0,0,0,0
BWM-DL05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,173,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,939,0,0,1358,81,1674,0,0,0,0,0,0,0,0,0,200,0,433,1709,0,0,110,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3374,959,0,0,0,0,0,110,377,0,0,0,0,5478,0,28581,0,0,0,67171,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,1876,1477,0,65,0,0,0,0,0,0,0,0,0,0,402,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6890,0,0,0,0,0,0,0,0,0,0,1339,0,0,12579,0,15525,0,0,0,31235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,892,0,0,0,0,1,1,0,0,0,0,0,0,0,363,94,2016,19,2331,2772,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873,0,0,0,0,0,0,1920,5316,0,0,0,0,2907,0,7554,0,67171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,4,5,0,3,0,0,0,0,0,0,0,0,0,0,135,0,0,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10220,0,0,0,0,0,0,0,0,0,0,352,0,0,796,0,4379,0,31235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,1124,0,0,0,0,5,5,1075,387,14,0,0,252,315,159,26,528,0,0,0,0,0,0,0,0,600,0,0,0,30,4,13,45,0,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,9,33,0,0,0,0,2789,0,1853,0,0,0,0,0,0,566,17395,2,2345,0,15886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR02,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,246,0,15,0,0,0,0,0,0,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,355,0,1776,0,0,0,0,746,2,520,155,19,229,0,3116,16,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,1765,0,12,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,566,0,0,13529,0,7714,0,1890,0,0,0,0,0,0,0,0,0,2957,0,566,0,0,0,0
BWM-DR03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,36,0,0,0,0,69,24,1765,218,64,0,0,97,654,19,0,442,0,0,0,0,0,0,0,15,1156,0,0,0,359,10,9,207,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,0,0,0,0,0,6,285,0,0,0,0,922,0,2891,0,20,0,0,0,17395,0,0,0,34293,0,17933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR04,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,60,0,0,0,0,0,0,0,3559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,29,0,0,0,0,1573,3,711,781,18,47,0,0,0,0,0,0,0,0,0,0,0,85,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189,0,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13529,0,0,0,20757,0,4408,0,0,0,0,0,0,0,0,0,10,0,4901,0,0,0,0
BWM-DR05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1513,11,601,0,90,1255,1048,0,0,0,0,0,0,0,0,0,0,105,2269,3,0,0,359,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3695,0,0,0,0,0,103,706,0,0,0,0,0,0,1432,0,0,0,0,0,2345,0,34293,0,0,0,32326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR06,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,63,307,1849,117,0,0,0,0,0,0,0,0,0,0,0,0,704,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6039,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7714,0,20757,0,0,0,52169,0,0,0,0,0,0,0,0,0,0,0,1138,0,0,0,0
BWM-DR07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1237,878,22,0,2107,0,352,0,0,0,0,0,0,0,0,0,182,0,0,141,252,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5965,0,0,0,0,0,1968,2124,0,0,0,0,0,0,0,0,0,0,0,0,15886,0,17933,0,32326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,171,22,1,0,0,0,0,0,0,0,0,0,0,0,0,324,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890,0,4408,0,52169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-VL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,15,0,0,1242,0,0,0,0,0,0,520,0,0,0,145,0,0,0,303,646,662,37,275,110,0,0,0,0,0,0,0,0,0,0,395,0,51,22,1,90,0,0,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,13706,2,0,0,0,0,3428,0,971,0,14,0,0,0
BWM-VL02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,3,0,177,0,0,0,0,0,0,0,0,0,686,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,1390,0,128,0,0,0,165,0,319,253,1,1063,6,44,1682,15,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,39,0,0,2402,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,10196,0,291,0,827,0,0,0,0,0,0,0,0
