,ADF,ADL,AFD,ALM,ALN,AQR,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVM,AWA,AWB,AWC,BAG,DVA,FLP,IL2D,IL2L/R,IL2V,OLL,OLQD,OLQV,PLN,SAAD,SAAV,SDQ,URB,URX,URYD,URYV,ADA,AIA,AIB,AIN,AIY,AIZ,AVA,AVB,AVD,AVE,BDU,DVC,PVC,PVP,PVR,PVT,RIA,RIB,RIF,RIG,RIH,RIM,RIP,RIR,IL1D,IL1L/R,IL1V,RIV,RMDD,RMDL/R,RMDV,RMED,RMEL/R,RMEV,RMF,RMH,SIAD,SIAV,SIBD,SIBV,SMBD,SMBV,SMDD,SMDV,URAD,URAV,ADE,AIM,ALA,AVF,AVH,AVJ,AVK,AVL,CEPD,CEPV,HSN,PVW,PVQ,RIC,RID,RIS,RMG,BWM01D,BWM01V,BWM02D,BWM02V,BWM03D,BWM03V,BWM04D,BWM04V,BWM05D,BWM05V,BWM06D,BWM06V,BWM07D,BWM07V,BWM08D,BWM08V
AVF,5.511808617998883,5.763177850800898,0.0,1.3861208306984165,3.272831259970774,1.311499483747856,4.050746469012154,0.0,5.969550358153234,0.0,6.406243816313019,5.532635095183763,0.0,1.247313025909733,6.209509042531526,6.171855313790057,0.0,0.0,3.3360225405826776,0.0,3.262385902990149,5.81608239897783,0.0,5.276810138083687,5.20417736488092,0.0,1.8257263855968435,1.6564719707846605,1.7013134950276738,1.3304086918974982,5.385002002104532,5.659524986064951,4.880807297860438,0.0,5.680379883624741,5.182316715552142,0.0,0.0,1.4300115371208395,1.6018336193861333,3.7357192732915596,3.550288050456917,5.367165520741101,5.25947658670101,6.576480268656193,0.0,0.0,1.707732691677333,0.0,0.0,0.0,0.0,6.299617475367132,0.0,1.366790181705854,2.816872854483908,6.713649582253077,0.0,4.500119521746329,3.4125273127640754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.118292140838745,5.2251736670408215,5.215952215986855,5.33928448795587,0.0,5.892615882088635,5.062220402878065,3.0387549847932207,5.25729819211773,0.0,5.680888569542689,6.592847935940721,5.5127016220660225,6.662940250153036,5.872353573881163,5.851080893851358,3.520122985440372,0.0,4.844503788280517,5.582564383324322,0.0,6.318888388052442,6.824927205605046,1.6090368958220038,5.249300527576637,0.0,6.704347460211281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVH,6.466998548130142,5.4360002406278936,0.0,5.864489177280736,0.8350499927733019,6.255876170437932,1.3939478626482575,0.0,5.841666439985535,0.0,5.5828148069704255,0.0,1.5744852240117286,5.453501032728151,5.0191284179433096,5.504732295497933,0.0,1.5242905340668267,6.434389904315542,3.5418959056036265,5.412644439558778,4.780901311197783,1.7650423617507303,1.425487268057748,5.276665711634407,5.0906117324415066,1.1003433318879938,3.115514361130724,4.195338756991533,5.7031746989184215,0.0,6.3183282933824465,5.558445009798294,5.1841796926754435,6.087040471951245,3.7152477348003203,3.2919058839974285,5.8170682299397525,2.5798890872775306,5.106147992516913,6.267300324170207,6.56103954157309,6.168626290718328,5.346689941300796,5.807601766270249,3.4911642697596172,6.45817665126487,6.738538983236872,5.463560505088197,1.7222420185266838,0.0,0.0,6.482772195724748,4.623658105850697,3.366959205077913,5.833514820295048,5.972303717599772,6.598714454671047,5.009987971544911,1.4063534441496204,0.0,5.5873680185719365,0.0,0.0,1.713083072523869,0.0,0.0,0.0,1.62189868663869,0.0,5.037012148072183,5.40203139785783,5.705310807891519,5.387568826711699,3.326178006448196,5.794139677314292,4.12191396601466,5.63678550425085,5.4581250543478435,1.4869659475855161,5.465032644166079,6.155081243446889,6.000029576539809,5.872353573881163,4.460532921732749,6.904465905346837,5.3982830654838585,1.791948812103052,5.525566684224234,1.7040228347560655,0.0,5.676240446601244,0.0,5.574544479533493,5.171718046927218,0.0,2.630609087426915,0.0,0.0,0.0,0.0,0.0,0.0,1.0680399942186416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVJ,5.997911316412026,6.307374132889169,1.4253339966540166,6.151715788381742,0.0,4.677689072490861,4.95660015904985,0.6343633289973145,6.5350519734254435,5.471037947498691,5.484172905127128,5.853751730806823,0.0,6.8289547624375215,6.042967082618344,5.899851650860195,5.006673315194061,1.2077497634659669,2.386842851283919,4.860832743929475,5.702918600171048,3.4449472361347664,3.271560557737079,5.473928094499399,4.190616176247634,5.250917559815167,1.5287123417435977,1.0944337429011832,1.2913005326214873,5.103599400818923,5.376829213766594,5.632720320184596,5.538956802806979,5.290195540847933,6.1304047607693954,4.939381341914795,4.7664228477559485,6.100850284300893,6.028097629044988,5.332193049523086,6.262278853701923,6.920372465673957,6.704401193632837,5.368249017661846,6.391198507097193,0.0,6.642449096605176,5.54046071042993,5.697846038090616,0.0,0.0,0.0,6.5360885808062035,0.0,3.1312303332308637,5.781476198641285,6.45870307798594,4.663238384866539,0.8996566681120063,1.4174558381532998,0.0,5.217857448125258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5696095521682563,4.916007352526527,4.281374709728996,3.1644886194887523,0.0,5.51525756188521,3.1151690125077542,3.9169327806527607,5.113907372886971,0.0,4.940332191393708,6.205063920577904,5.900015446268967,5.851080893851358,6.904465905346837,5.295386114368701,1.545161248938304,0.0,5.107276912538837,2.2613011930909117,0.0,6.618281529641176,4.82062591835318,6.0648163865735425,5.802744345097147,5.634782994328142,5.7368762304977645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVK,0.0,0.0,0.0,0.0,5.541301761294449,5.674124723057248,0.0,0.0,0.0,0.0,0.0,0.0,1.7649689702017308,0.0,0.0,0.0,0.0,1.7416835653793497,3.6450787083392,2.9686345887388725,4.979922800891122,0.0,4.573074792569801,4.346169948627732,5.13168806755439,5.864570088352921,5.32809727019614,5.8600071117831485,4.8886070126412635,3.843116523720223,1.4184241683677687,0.0,5.16663138375104,5.668491128016881,2.9482799560954613,0.0,6.699361590806177,0.0,1.793765207667942,5.84249124109355,6.126554815779509,4.149425815629384,2.998808034651697,6.697017437072106,0.0,6.843306953423863,1.5950149861105147,5.759889147255965,0.0,7.08411638105694,1.5706586181172517,4.672382024731504,0.0,6.806222596390797,3.0677545262304764,6.803067996129726,0.0,1.6686793183324389,4.868608944758322,1.5911646307569904,3.383919516369211,6.16953472473847,0.0,6.886184404340921,0.0,3.1431624749755787,4.518678992942725,3.33148750306322,6.935384077639789,5.756281238621607,6.5412713242224365,6.322277271492893,2.8838472042592547,3.588422592021708,6.513017368681571,6.064482283589082,6.27526835511452,6.207396513740872,1.4192261916230615,4.643260406453412,5.984927652659223,0.0,0.0,3.520122985440372,5.3982830654838585,1.545161248938304,6.814996529102526,6.9372389058101716,0.7347066608853082,3.0386233374803644,0.0,0.0,1.6825547315338534,5.948874901826625,2.8429516736473146,6.810978219842944,5.8472287006618044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVL,0.0,0.0,0.0,0.0,0.0,1.3161376552595336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2836085547578024,0.0,5.1658463842493445,3.394700205237809,5.105495252590817,5.498360065269196,0.0,4.788813665534508,0.0,5.339547037846139,3.087768200095765,0.0,5.2259755906710454,5.751262069227668,0.0,0.0,5.628027740140648,0.0,0.0,0.0,1.5388601766952954,0.0,0.0,1.7337990414401505,0.0,5.495395260696404,0.0,0.0,0.0,6.520376631731305,0.0,5.81375421848757,0.0,6.207902018323366,4.724298835364489,4.70903253356146,0.0,5.553752374806116,5.14758662879525,0.0,3.4123257258081225,5.748272642643734,5.256079083980047,3.2369266331112114,0.0,5.471806335007464,6.058231759554659,6.106732637740589,6.014595051439961,0.0,5.896886357243823,3.0484112365643425,1.3148275573833896,5.443830205943455,5.792392898984843,3.527808983691529,3.0411444906963303,5.695673322991717,0.0,4.813826750983767,5.680036704634407,0.0,0.0,0.0,1.791948812103052,0.0,6.9372389058101716,0.0,0.0,1.8019527997725457,0.0,0.0,0.0,2.9584309417903363,2.7866573358717304,6.659219972486901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEPD,0.0,0.0,4.039998161837873,6.00889415552023,4.798261188136337,1.4961835721668146,2.604926715248601,0.0,0.0,0.0,3.0795186371745764,0.0,5.363541674769145,0.0,0.0,0.0,2.9618096910811382,0.6343633289973145,0.0,0.0,6.52855241852702,0.0,0.0,6.442015234751074,6.335167636471767,0.0,0.0,1.5824706026288078,0.0,0.0,6.375809337115798,6.560767509920439,5.548992441822905,0.0,5.794398741258443,0.0,0.0,4.721725704543626,0.0,0.0,2.847963108808218,5.230565770806226,5.08295322269169,6.199749720406344,4.993339616369507,0.0,0.0,0.0,6.524117076383184,0.0,6.381090420423409,5.4951768806789865,5.23870079487422,0.0,6.273205446436491,5.0481559821891295,5.369341215044737,0.0,6.1066868982907865,5.55816462522624,0.0,5.312712058553651,6.399297263173685,6.249132859090804,6.525925107259873,1.4718803266320515,0.9260504167945478,3.422890769456199,6.352069584169986,6.3562628602742635,5.589190716684094,4.857617292605268,4.421663457859132,5.38820724865744,6.581702356103623,0.0,6.4513779786420615,0.0,6.549440163801019,1.4808265896881494,5.039608667067019,4.798844893769798,1.4942911945362514,4.844503788280517,5.525566684224234,5.107276912538837,0.7347066608853082,0.0,3.546047600466011,0.0,0.0,5.647520182882128,0.0,6.505198745084898,0.0,6.3936445906620145,6.207323688782798,5.9750551307360835,0.0,2.5671547878911682,0.0,5.776658760121968,0.0,5.846812464130799,5.410188484799764,6.0996005734259215,0.0,5.934237067641296,1.4461521645348683,6.097569091281533,0.0,6.116194389700335,0.0
CEPV,0.0,0.0,1.4386567818189724,6.259844792304169,0.0,0.0,3.4624013218307526,5.45767335824365,0.0,5.85569326305954,5.608645692368075,3.67415763730839,5.260533127085153,4.768731156929068,0.0,0.0,5.670135968875086,6.023514548798851,0.0,0.0,0.0,0.0,6.546764254483503,6.525705863807158,0.0,6.066707205890612,5.703470735452185,0.0,0.0,5.551466140609951,6.083951428728949,5.576647557445376,0.0,5.478278771633993,5.372381167981746,0.0,0.0,5.4860808362060745,3.170718626254908,0.0,0.0,5.99526840034837,4.868837691607619,6.329114454630257,5.5597599357139025,5.041258594556137,1.458858985685504,0.0,6.6364390250621526,1.6917272848728973,6.557757696589103,6.018698847882434,5.254524688353292,3.342939473716774,6.722655090150951,5.078076509785428,5.776588123505078,0.0,0.0,5.319650406714218,6.566481112742079,5.4689627991786445,6.480437002704395,6.600317462095066,5.869392390505541,0.0,1.9398479785139564,6.109603209672457,5.95130065258493,6.19759006900351,0.0,5.70535965539684,5.43949135158685,5.226269854510156,0.0,6.544300791184163,1.1060211116542538,6.347237470037407,0.0,6.231634603934803,5.42566023393259,1.857158634560648,0.0,5.582564383324322,1.7040228347560655,2.2613011930909117,3.0386233374803644,1.8019527997725457,0.0,6.206769764419689,0.0,5.8208744987192285,5.462774725642394,6.669567811532523,1.7154793784285916,6.463839587460384,5.930947989783346,0.0,6.255127352976314,0.0,4.98743484981535,0.0,5.78260196008029,3.330515010678703,5.888824110623165,0.0,6.110537810100655,0.0,5.700685068351285,0.0,5.762446106304568,0.0,5.860946736518284
HSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PVW,0.0,0.0,0.0,6.7160432124451575,0.0,2.044491678946031,0.0,0.0,5.571524306529845,0.0,0.0,0.0,0.0,6.823396282411611,1.608258820825182,0.0,0.0,0.0,5.5104796427422045,3.3199878026617307,5.670797562693238,1.8480392250564526,0.0,0.0,3.286149789122392,0.0,1.581691597194019,5.244597981617506,2.598561803273614,6.434984168621235,4.935362764476113,2.1324148603367954,3.665014682225067,3.046515543164535,5.131046555704752,2.9525888579701953,0.0,0.0,0.0,0.0,1.700582357982122,6.04771319955183,5.512187794584712,4.536728585561782,7.061649731063247,0.0,5.119507205524358,0.0,6.648567047199627,0.0,0.0,0.0,6.605636239645531,0.0,0.0,5.609851642850024,6.163461870482576,0.0,5.619981413641301,5.368971720545244,0.0,1.4393544449875872,1.7155826712102134,3.3764171701383545,0.0,0.0,0.0,0.0,2.617472997645667,3.205238146068648,0.0,3.5177151043113857,0.0,5.608624075924939,3.5298166660745056,1.6408738905077331,4.652958431329532,0.0,5.583062801746457,0.0,5.906250099660331,4.752398619599336,1.9030899869919435,6.318888388052442,5.676240446601244,6.618281529641176,0.0,0.0,5.647520182882128,5.8208744987192285,0.0,6.999973810474256,3.8500003634346665,5.854850661428327,3.4707785110901894,1.6657954614657713,6.517484091381179,0.0,1.2544759978543125,0.0,1.3444745851623165,1.325907868429616,0.0,4.439581714311967,3.0525266858751174,1.3656366710026855,0.0,4.041698640920591,1.7136073933697702,0.0,0.0,3.237279195476463,0.9847475031464415
PVQ,0.0,5.741574144095697,0.0,0.0,0.0,0.0,5.859190246019153,1.4840310830059105,5.367517160633277,0.0,6.868565589521843,6.8326538230804985,0.0,0.0,6.0803859343880085,3.4788692830029704,0.0,0.0,0.0,1.6700999855466039,0.0,3.380211241711606,0.0,1.2973648675634935,1.3988175139011296,0.0,0.0,0.0,1.5079154889371882,0.0,1.17885281419051,0.6343633289973145,2.592194989749371,0.0,5.552710541866329,6.3542744283872965,1.2613011930909117,0.0,1.6748285558997225,0.0,1.6020599913279625,0.0,3.3850523935489587,0.0,6.435277965366226,0.0,0.9814942240500563,0.0,0.0,0.0,0.0,0.0,5.72150040438752,0.0,1.5585927805580282,0.0,6.656827524638364,0.0,1.2544759978543125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1087786203095837,4.50113098832897,2.716110378632134,3.167748590488371,0.0,1.781136197934619,2.676709986815675,1.5238253012273146,1.3067077754302414,0.0,1.562806607334237,6.1497167530205274,6.457040728635936,6.824927205605046,0.0,4.82062591835318,1.6825547315338534,0.0,0.0,5.462774725642394,0.0,3.8500003634346665,0.0,2.566265417263477,3.5752372920694704,0.0,6.458045748385975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIC,1.7373958681346526,1.357294002435375,0.0,5.251197818914476,4.194601803287487,6.1088616643826805,1.4971205646114243,5.368442789472816,5.887862239751937,0.0,0.0,0.0,0.0,5.457427871905257,1.4135164160941998,3.0407692146716165,0.0,0.0,6.183543876046708,1.714046360044045,5.7889169846270425,3.476211703715076,5.498588757396239,4.610782700670282,6.284065339301481,6.128292688646688,6.38995952926039,5.589421238416262,5.587158654966518,6.520581671995536,6.413772208664888,6.207062518113587,5.522124799341333,5.6532060337784005,6.883656100938026,5.129466608036714,5.704534118632652,0.0,1.5382990720110448,5.784437732345185,6.645062156193834,7.010173376752797,6.310839646412165,5.291437237527931,0.0,1.259383750127881,6.0437741468772606,4.7629151092443704,6.115046159356024,2.3726446116798807,1.696635037146466,0.0,2.6861420081523355,1.7030803228627345,1.8145774138005324,6.300354437925531,5.396879309853207,0.0,0.0,6.415036767024449,5.227025503604833,6.515126932146608,5.848200882325301,5.274156232052576,5.313924562624664,0.0,0.0,1.7237137170094607,5.702028700310664,7.064584670632704,6.332402047677949,6.693127310196769,6.504271708634093,6.85313202646212,6.509668704328699,6.435622657466806,6.693222778171493,6.427431706001092,5.5721108209892956,5.237846068337305,1.171957947903893,5.902121587973177,0.0,1.6090368958220038,5.574544479533493,6.0648163865735425,5.948874901826625,2.9584309417903363,6.505198745084898,6.669567811532523,0.0,5.854850661428327,2.566265417263477,6.866590665110878,6.440217292514171,5.755264987058219,6.296486335818803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.433792430783115,0.0,0.0,0.0,2.7002888660877766,0.0,0.0,0.0
RID,2.8292958294126955,1.2916870877972333,5.572167943742215,5.153412461463952,0.0,5.80932916415935,4.7563702471463065,3.3599686376346187,5.721820691485358,3.326353362687779,0.0,1.5579806662113624,5.4697293103082325,5.450361371728068,0.0,0.0,3.1394083448163443,6.571605915097866,6.4387364168665115,0.0,5.130226566071203,0.0,3.484775440988813,0.0,5.167131048493339,3.3046822753158875,4.530807608301167,1.6441579215590512,5.570420978488593,5.469350972611243,2.7982952527685114,0.0,4.428905237174605,3.330904179525428,4.011984219344133,3.6142829280946613,5.372536057570083,6.728827665847221,1.484439446682346,5.668220907135482,5.6465253857153614,6.207000564145645,6.543531664850441,5.035027117897756,1.2282817872148042,5.469965334035149,6.2232605847275835,5.3715349196154465,1.8011545671151057,4.903834915046418,0.0,6.25302573739049,3.107015452657714,6.3227678427993865,3.5572871791508534,4.30114992706014,1.4168066674362978,2.9790950453592067,0.0,0.0,0.0,5.408152855777661,0.0,0.0,3.3418617875411436,5.893761915033193,0.0,3.271579188589378,3.5589692411482825,1.9298132281890599,0.0,5.654778375664283,5.104528557523664,6.289380921546068,3.2735528364366977,5.4916390408344435,0.0,5.077423336492483,1.4989765493577385,0.0,0.0,5.289507616462053,1.6577092845332329,5.249300527576637,5.171718046927218,5.802744345097147,2.8429516736473146,2.7866573358717304,0.0,1.7154793784285916,0.0,3.4707785110901894,3.5752372920694704,6.440217292514171,0.0,2.7353422288989364,5.86423139653926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIS,1.138324449323606,0.0,1.5888042823708,0.0,0.0,0.0,0.0,0.0,5.228302125794595,0.0,0.0,0.0,3.5692655211115967,6.09365302716015,0.0,0.0,0.0,0.0,0.0,5.742048235684739,5.312805887088687,0.0,1.821078608946997,4.1940485251627315,5.424358677773932,5.84633059639659,4.786932225968088,6.220764245999896,0.0,5.7110550861231175,1.3333333333333333,1.382867551602031,5.755853904424586,6.057973406536404,0.0,3.1207576055821185,6.078547058020444,1.2731813118472897,6.098629648544413,2.14140935689866,1.7086021527131756,5.981016833860124,0.0,6.511066176783754,0.0,1.591018231121421,3.6141852077986907,0.0,3.2582190284023897,4.780221631493944,3.4611161725906734,6.746576267705636,0.0,5.870256991386431,6.163760683614043,6.634253366820897,0.0,5.085043267148927,5.024843718330147,5.941464606858752,3.307005350847369,5.838509679754005,4.951193422065784,6.67694284956708,5.053716665983469,6.324867074901543,6.475865315442377,6.567319954308076,6.021727878782163,0.9676966623306479,5.222269692475225,3.298510129323539,3.1431870279235974,5.182598160599276,3.7120762774545057,6.02474888577115,6.863648393118251,6.792093985166317,1.4049479493492327,1.773603575355876,5.773112808236938,3.357627313622659,0.0,0.0,0.0,5.634782994328142,6.810978219842944,6.659219972486901,6.3936445906620145,6.463839587460384,0.0,1.6657954614657713,0.0,5.755264987058219,2.7353422288989364,0.0,1.2796163635790851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMG,5.212763358528388,5.6460714772316445,0.0,5.5967879246031,6.6720428337852065,1.3820426785594127,0.0,0.0,5.97932700685535,0.0,2.5821491218099664,4.723904990973181,0.0,5.02384087008119,1.5728892451054035,5.414051192278841,0.0,0.0,4.927206960633751,1.433676665221327,0.0,5.275787634382635,0.0,4.899470911835973,0.0,0.0,6.62285717899774,6.286840232063288,5.771750165259054,0.0,4.3925606379116475,6.311107979012582,0.0,0.0,6.023910574035891,4.612062111712464,5.694866907913533,0.0,0.0,0.0,5.4640161211927625,5.73308520560921,5.549629219310375,6.023657882852515,6.13910732852307,0.0,5.226453859774818,0.0,0.0,1.8139088494034652,3.0496608321071066,0.0,6.312493322407346,5.284912372585167,4.30528658107874,5.455728581386071,5.270833627584404,0.0,0.0,5.419905023690215,0.0,5.239396387455252,6.433178852642135,6.9287484353388775,6.6303920167454224,0.0,0.0,0.0,6.869451112670465,6.544292946713914,5.730419800701607,5.458938170764315,5.9716352560739905,6.418123244060705,5.770083063608632,6.027028254988994,5.597808654511773,5.639254664513008,1.3243759511998996,0.0,1.748372558359805,6.375952600073744,0.0,6.704347460211281,2.630609087426915,5.7368762304977645,5.8472287006618044,0.0,6.207323688782798,5.930947989783346,0.0,6.517484091381179,6.458045748385975,6.296486335818803,5.86423139653926,1.2796163635790851,1.989416464702639,1.2111561518598621,0.0,4.417670565531078,4.841849606257132,0.0,0.0,6.1453457890329375,6.179945912610595,0.0,0.0,6.390468059162733,6.432821237466805,1.7556456370530578,0.0,6.402062653362908,6.273253875256297
BWM01D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.641047393566992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.442264149820218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71244775762197,0.0,5.915243785189365,2.943633869059178,0.0,0.0,6.356756788261269,0.0,5.752273004688984,5.463404910992286,5.1657346340805015,5.891357864206864,0.0,0.0,0.0,0.0,0.0,0.0,5.9073905383411605,0.0,5.582562915125429,5.35486077067914,6.649081935439767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9750551307360835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2111561518598621,5.980386958005798,0.0,6.647571572450491,0.0,7.138051018252072,0.0,3.2709105276901784,0.0,5.166026739677115,0.0,0.0,0.0,1.552988280888145,0.0,0.0,0.0
BWM01V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.731782019449473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.966839583390453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.986499167117135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.057125613031271,0.0,0.0,0.0,5.953117411099114,1.0056777797662602,5.667666573894149,0.0,6.296277580250351,5.9796966386101,5.034935718962796,5.446670098948576,0.0,1.588008869230679,0.0,0.0,1.227080412458529,0.0,0.0,5.915577894866911,5.464522162239381,5.223056015763036,0.0,6.592322315695445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.255127352976314,0.0,1.2544759978543125,0.0,0.0,0.0,0.0,0.0,0.0,6.2781998070031335,0.0,6.850457306602358,0.0,7.148963134146672,0.0,5.14686182527939,0.0,5.509160145407532,0.0,3.357563651670956,0.0,1.2386677812115996,0.0,5.374917985619121
BWM02D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2775029709020786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7948442051647495,0.0,5.6964640370219195,5.093797435005371,0.0,0.0,6.261197263683315,5.927564983869201,5.7374726739136035,2.4741966132838273,6.806932882353319,0.0,5.911841176798272,5.94302646883508,0.0,0.0,0.0,0.0,5.473916133765473,0.0,0.0,0.0,6.299189602900614,0.9160626756687335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5671547878911682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417670565531078,6.647571572450491,0.0,0.0,7.080658406558271,5.030582108857928,0.0,7.122979758911243,5.714748879963209,0.0,0.0,4.884286484318797,1.4434712577830637,1.699432512164899,0.0,4.079578802932186,0.0
BWM02V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4101496404594247,0.0,0.0,1.2544759978543125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6147677248590884,0.0,0.0,0.0,0.0,0.0,0.0,1.6933014892222402,5.179254196939504,0.0,0.0,5.586014846710885,5.606837378616301,0.0,5.812907267670479,5.9822787239726525,6.3147455248954705,3.0715100651274234,6.757388958990286,3.6460464335885434,6.066032369319379,5.787747893948592,0.0,0.0,2.720715346608459,0.0,0.0,5.166233703968023,0.0,0.0,1.3148275573833896,6.536277208066296,1.471211665732852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98743484981535,0.0,1.3444745851623165,0.0,0.0,0.0,0.0,4.841849606257132,0.0,6.850457306602358,7.080658406558271,0.0,0.0,5.073600916371713,5.716185341244276,7.095482126849255,0.0,0.0,0.0,5.057417231216147,0.0,0.0,0.0,4.16413283436954
BWM03D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4358320126377375,0.0,0.0,0.0,4.521041653446015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001610000282298,0.0,0.0,0.0,6.5001895352774435,0.0,4.93316240436447,5.927429283577646,2.4035286749683853,5.626613382956184,0.0,0.0,0.0,0.0,0.0,1.2775029709020786,6.133226698242879,0.0,5.874407346954979,4.6961069711533945,5.50253450514765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.776658760121968,0.0,0.0,1.325907868429616,0.0,0.0,0.0,0.0,0.0,7.138051018252072,0.0,5.030582108857928,0.0,6.1510927902568495,0.0,0.0,0.0,6.88444218146961,0.0,0.0,0.0,4.295343413928638,0.0,0.0,0.0
