Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
SMDDL,0,0,0,0,0,0,0,3600,99200,1685500,0,0,0,0,0,0,13600,0,0,0,32800,0,0,0,0,29000,0,0,0,0,0,0,0,0,82600,0,0,300,0,0,0,0,0,750000,893400,0,33300,0,0,3800,0,3748000,0,468500,7149300,51400,212300,0,269900,0,59200,0,442400,0,0,172000,132600,0,0,0,1419600,0,117800,0,0,0,0,270200,1828000,4600,9800,0,2200,725500,0,0,0,0,0,0,0,0,0,0,3577400,3225200,186200,843700,0,0,0,0,0,2092400,3384600,23600,0,0,0,494600,0,0,102600,1900,0,4749400,538200,0,534400,509900,800,165600,3976800,3000,0,211800,180600,0,1162400,282200,2374800,1200,36400,48700,1468200,33600,623900,104800,2300,0,228000,29600,0,871800,24600,8258700,0,229200,550200,0,0,271600,0,127200,400,55400,0,0,203200,800,18400,648600,301800,0,0,1121700,0,0,0,0,0,20800,2200,7700,0,2216500,857400,0,2768400,243600,140500,18400,138800,78800,134000,0,0,0,0,30600,282600,184800,0,0,165600,0,0,83000,532000,5800,0,0,20400,0,0,25400,77500,0,0,0,10000,0,0
SMDDR,0,0,0,0,0,0,0,0,731200,148200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,51500,0,0,0,0,946200,454800,22600,0,0,0,0,126700,0,2512200,6394600,543200,209800,43200,182600,0,55400,0,140400,0,0,0,16800,9000,0,0,1762500,0,37700,0,0,0,0,0,1667700,453200,0,0,8400,0,206400,924200,0,0,1200,0,0,0,0,0,49600,3185400,3442600,1041400,320800,0,0,0,0,0,3828400,3182600,0,0,0,465900,0,3400,0,0,204300,4260600,7000,0,534200,679400,658600,247100,0,3733600,31000,117600,812100,35500,0,663400,675800,5700,2107400,47000,2200,7200,1609000,0,245800,0,526100,137800,16600,871800,0,10071400,334200,102200,0,0,726600,418100,0,48400,0,0,16600,0,0,0,0,0,433900,333600,0,1514900,0,0,0,0,0,10800,15200,48200,0,0,586100,1376800,0,4986400,217600,600,278800,22800,13000,256000,0,0,0,0,443600,32800,3000,80800,18300,0,0,0,234800,0,0,0,221300,0,0,0,102200,0,0,0,0,0,0,0
SMDVL,0,0,0,0,0,0,0,0,0,324900,0,0,118800,0,0,0,400,3600,0,0,0,0,0,54100,0,0,29200,0,0,0,0,4000,94200,0,1228600,0,0,15200,0,116300,0,0,0,187000,1536600,0,0,0,0,0,1241400,211200,4738200,1515600,521200,0,505200,0,0,0,0,3400,0,0,144200,0,481500,0,0,0,942600,0,101000,0,0,25400,23500,1351600,603600,0,93600,0,0,1089400,0,0,0,0,0,0,0,200,0,0,4921000,4315800,31600,1040800,0,0,19300,51800,28200,2557600,2247600,0,0,0,147700,0,133600,0,0,65000,2345200,150800,0,1377300,310400,352200,632500,0,386200,42400,52400,2912900,64100,338800,250400,762400,1042200,2098800,0,1010700,176400,158500,192100,0,32200,0,0,213900,24600,10071400,0,1929600,729200,0,0,0,66500,708400,0,0,0,0,0,0,0,0,0,702300,134700,451000,0,0,0,688300,0,0,0,0,0,0,0,289400,66200,0,2177100,0,242800,84000,0,0,50100,0,0,0,0,1800,18500,12200,236200,0,0,0,0,0,0,0,67600,0,0,0,0,0,0,0,0,0,0,0,0
SMDVR,0,0,0,0,0,4000,0,0,366400,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,107300,206200,1224700,0,0,0,1400,0,10600,0,0,1758200,143600,0,0,0,0,708600,0,3719900,37600,539400,2339800,58600,1461600,0,226200,0,0,0,0,231400,0,629800,0,0,0,1233700,4800,0,0,0,0,0,0,376600,2785100,0,0,0,0,0,1154900,0,0,0,0,0,0,0,0,6600,4624200,3753800,1858800,137400,0,0,10400,27200,0,2395800,2366100,0,0,40600,21200,183800,0,602200,289800,0,482400,3747000,701400,0,308900,525200,102200,459300,793100,178400,0,2460700,459600,213600,483800,487800,1166500,1555000,708200,0,139300,286200,30100,0,0,0,293100,0,8258700,334200,1929600,0,0,561000,47200,0,647600,28800,0,0,0,7100,0,0,669200,0,106700,1800,610000,203400,0,0,1430400,0,0,0,0,0,0,0,0,751600,239800,41200,2856400,420600,0,9400,124400,30400,26200,0,0,0,0,0,8700,371300,0,0,0,200,0,0,0,141000,0,0,0,38600,0,0,0,0,0,0,0,0,0
URADL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,0,0,0,1884200,0,581800,0,0,0,0,0,704000,0,0,0,0,0,0,0,0,0,0,0,243600,0,268700,0,1633800,0,0,0,79900,0,0,0,0,0,9300,0,0,0,0,0,0,0,16100,1200,67800,0,0,0,87200,0,0,0,0,0,0,186000,0,0,0,2300,0,90200,0,0,0,520600,0,0,1914200,0,0,1406100,0,0,0,0,0,0,0,0,1305200,0,0,343600,0,1109200,868800,2010800,781800,0,0,12000,290600,0,0,0,0,0,0,0,0,0,14200,0,0,0,102200,729200,0,0,0,142200,0,0,0,84800,0,10600,0,120400,169200,0,27200,78800,0,18100,0,2142400,0,0,0,0,0,43700,5000,70400,0,0,115000,0,31400,0,9400,0,2490800,0,0,0,1260300,0,0,0,72300,0,0,0,68000,0,0,0,14800,0,0,0,36200,0,0,0,0,0,0,0,0,0,0,0
URADR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32600,0,17600,0,0,0,0,0,0,0,0,0,0,21300,0,2200,0,0,0,0,2217400,0,338700,0,0,0,0,0,318800,0,0,0,0,0,0,0,0,0,0,0,629600,0,187000,0,2027800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91200,0,0,0,0,0,0,51800,0,0,0,0,0,343600,0,0,0,0,11700,0,96000,0,0,125200,0,0,0,1633500,0,0,1339600,0,0,0,6400,0,0,1322000,0,0,0,0,297400,1823000,2058000,1043100,553400,0,0,334900,0,0,0,0,0,0,0,0,0,0,0,0,0,229200,0,0,561000,0,0,0,396800,0,0,0,87300,0,73000,18000,0,103100,0,14600,0,0,0,0,1429700,0,0,0,0,188200,4900,71400,0,0,99600,0,0,0,0,0,0,1875200,0,0,0,814200,0,0,0,300500,0,0,0,111000,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URAVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64400,0,0,0,0,131500,0,2395900,0,24400,0,0,0,931200,0,0,0,33300,0,0,0,0,0,264800,0,0,0,0,0,1186000,0,400,0,0,0,0,39200,0,0,0,0,0,0,0,15900,38200,0,0,0,0,0,0,0,109000,0,0,5200,0,296300,99400,0,0,53400,0,0,0,40200,0,374600,0,0,1905600,0,0,0,0,405900,0,1288000,0,0,12800,394800,0,0,0,0,1571500,1200400,1220200,2013100,1288000,0,0,0,342200,90800,0,70100,0,59100,0,83300,45200,0,0,0,0,550200,0,0,47200,142200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24200,26400,0,0,681500,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,1898000,0,0,0,1917200,0,0,0,254800,0,0,0,58800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URAVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123000,0,0,0,0,0,264500,0,2788800,0,77300,0,0,0,782700,0,0,0,24200,0,0,0,0,0,310300,0,0,0,0,0,642500,0,53500,0,0,0,0,0,0,0,0,0,0,0,0,0,13800,0,0,0,0,0,0,347600,0,0,0,0,78200,0,0,0,0,632800,0,0,0,140800,365800,0,0,0,1865000,0,0,63500,0,8800,0,473300,0,0,0,300600,0,0,1802200,51100,979400,1814400,1239200,1439000,0,0,361400,3400,0,51200,0,83800,0,60300,52400,81400,0,0,0,257000,0,726600,0,0,0,396800,0,0,0,0,0,0,0,0,0,28900,0,0,0,0,0,0,0,0,0,1062200,0,0,0,0,0,0,0,140500,0,0,0,0,0,0,0,0,1771600,0,0,0,1866400,0,0,16800,35900,0,0,0,109300,0,0,0,6900,0,0,0,23000,0,0,0,0,0,0,0,0
ADEL,0,0,0,0,0,0,119000,0,44600,0,558400,0,0,0,0,0,0,0,0,22400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38600,703000,624600,0,0,643000,0,0,0,0,0,0,0,0,0,0,44200,183200,910600,802300,514400,78800,0,1859400,0,0,0,0,0,0,0,1435600,0,0,0,0,0,79800,0,0,0,0,0,83000,1908000,0,0,24400,0,0,0,6600,0,264100,0,0,0,0,211700,882100,79600,0,0,0,0,0,755100,1785700,0,0,0,0,0,0,12000,0,1379000,0,0,0,499600,637400,0,0,552800,496600,0,0,0,0,1645200,0,2500,652000,128900,848300,139400,0,0,49000,0,125800,168100,348400,173400,451300,0,0,0,418100,66500,647600,0,0,0,0,0,6228800,0,0,0,136200,318000,273200,0,39300,0,262900,525800,304400,11700,0,85000,0,0,0,341700,0,0,48800,0,0,0,0,660600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADER,0,0,0,0,0,0,0,628600,0,191000,994200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392400,347500,1567900,0,0,0,732200,0,0,0,0,0,0,0,0,0,0,1089400,0,381700,157000,0,175700,0,1946000,0,0,0,0,0,0,24800,1288900,0,0,0,0,0,0,0,0,0,0,537400,691400,0,0,0,647800,0,174400,0,60900,0,0,0,187400,27100,172000,519300,0,10300,0,0,0,59000,2079200,679400,0,0,0,0,0,166800,0,0,0,1170200,0,0,797400,1030700,0,0,407200,955800,0,0,0,1359200,0,0,525600,18400,1093400,0,439100,0,240400,0,319300,0,334100,56700,985400,0,62800,0,271600,0,708400,28800,0,0,0,0,6228800,0,0,0,0,0,192800,0,0,0,189200,464600,498000,54200,0,32100,0,60600,0,0,586200,32300,4300,0,0,0,0,0,22400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21100,0,134200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIML,2978500,0,40800,0,0,0,322000,0,0,0,0,353000,0,5156200,0,542800,0,0,0,2035200,56800,1978800,0,0,0,0,154000,0,758600,0,482800,83700,0,0,0,0,0,17400,0,78300,0,0,0,49800,0,88600,0,121400,0,0,0,0,0,0,0,0,0,278200,0,153000,0,50200,0,110100,0,7000,0,5289700,0,592800,0,0,0,405700,0,661700,0,2132800,0,183800,548500,186200,292800,453000,14600,7000,0,0,0,0,30100,0,0,0,0,0,0,0,445300,0,213400,0,147200,0,0,3800,0,7600,39800,0,33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141400,104200,0,0,392800,0,0,0,0,555200,0,0,48400,0,0,84800,0,0,0,0,0,0,151800,442400,736000,2226600,189800,667600,273000,392500,0,0,0,0,0,0,0,0,0,0,0,0,712200,0,478000,0,55200,0,914200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIMR,0,3106700,0,253200,0,0,0,83700,0,0,66800,9700,291200,0,4529000,0,992600,0,64200,36500,2649800,0,2042600,0,0,0,0,56800,0,1188600,67000,76900,0,0,0,134600,0,0,0,0,117200,0,0,0,236600,0,95400,0,71200,0,0,0,0,0,0,0,0,0,362800,0,115600,0,100400,0,124300,0,0,0,4150500,0,814700,0,0,0,345400,0,688800,0,1885100,354400,116200,499100,200700,192200,234100,0,164000,0,86400,0,0,93000,0,0,0,0,0,0,0,438200,0,16800,64800,0,0,0,261000,0,0,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62200,0,0,122100,190400,0,73400,0,0,0,0,716200,127200,0,0,0,0,87300,0,0,0,0,151800,0,366400,1327600,1022900,726900,186800,381000,189800,0,0,0,0,44400,0,0,0,0,0,4600,6500,0,809900,0,510000,6000,120000,0,1484600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALA,0,0,2401000,1378000,0,0,0,0,0,0,0,32100,254800,184900,0,0,0,508500,772200,1316200,1770600,3877100,4074600,0,0,0,114200,100,0,0,239600,303800,0,0,0,0,0,201800,0,433100,440700,0,0,252600,60800,37600,96400,0,0,0,0,0,0,70800,0,0,98200,18400,78100,15000,114200,40800,103600,0,0,2200,0,442300,685400,0,0,303400,0,0,0,0,0,178500,19200,0,0,0,56600,424800,153800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82200,60400,135800,313200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,0,0,0,0,0,297000,0,400,0,0,0,10600,0,0,0,0,0,442400,366400,0,132500,43000,0,819600,0,630900,0,0,0,0,0,0,0,0,0,0,0,0,839200,2009800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVFL,0,441900,199200,267000,0,0,0,0,0,0,0,0,0,0,0,470500,1286300,0,0,822300,82800,85000,32900,0,0,0,147900,571000,217800,1115600,0,0,0,0,312500,0,0,0,0,112400,87000,0,0,81700,0,61600,43800,0,0,0,0,0,0,0,0,0,0,73300,800,268500,253600,49900,0,0,0,302300,136400,78000,51000,0,0,0,0,0,0,0,0,182800,0,0,0,89400,334600,0,0,1588000,647200,0,0,0,0,0,0,0,0,0,0,0,197000,557000,0,0,11600,0,0,1512700,945400,0,66200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353900,0,0,59000,0,232800,0,0,512100,56800,55400,16600,0,7100,0,73000,0,0,136200,0,736000,1327600,132500,0,5076600,313400,380600,188600,279000,0,15400,0,134700,0,144000,0,0,0,0,657400,462300,3586600,74400,0,0,442800,0,1519800,620800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVFR,645400,164000,0,2800,0,0,14400,0,0,0,0,1600,0,0,0,191400,0,0,0,0,1005300,263800,5200,0,0,0,217800,656200,611000,120700,0,0,0,0,0,0,0,0,0,257800,72800,0,0,33600,0,3000,5800,0,0,0,0,93200,0,0,0,0,0,4800,74900,158800,84200,2000,0,0,0,383800,0,83900,0,0,0,0,0,19500,0,63900,0,400600,522000,0,0,0,317600,37100,9400,2360000,209400,0,0,0,132800,0,0,0,0,0,0,0,1211200,174800,0,0,1000,0,0,3249200,378200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30200,0,135200,0,0,101600,384400,0,0,0,0,120400,18000,0,0,318000,192800,2226600,1022900,43000,5076600,0,179700,129800,83600,35200,0,674400,0,0,0,181500,0,0,0,0,1432100,309400,2000900,1028000,0,0,231400,0,1849400,329000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVHL,0,1749300,0,136000,0,0,172000,0,0,0,878200,15200,0,0,0,93400,119500,0,0,408900,0,0,0,0,0,300,0,0,0,197700,0,0,0,0,1312400,0,0,94800,0,0,274600,0,118500,18900,0,216400,0,0,66700,0,0,0,0,1400,0,0,0,0,0,164600,1092000,321600,0,0,105000,0,790600,0,0,0,0,625400,0,0,900,0,55000,727600,1049300,1153800,1662800,666000,6200,283600,0,264400,0,206600,186600,961400,0,3710800,423000,146800,0,0,0,0,310800,386700,0,77400,199600,0,470000,382800,1088900,2259600,100300,0,0,0,0,0,90800,0,0,0,0,0,0,0,0,0,0,0,0,73400,0,0,0,0,0,35600,0,216600,350800,0,0,0,0,299700,0,0,0,0,169200,0,0,28900,273200,0,189800,726900,0,313400,179700,0,76000,4719200,358200,425000,0,237600,228600,0,0,0,0,0,454600,600,86800,0,0,123600,261200,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVHR,1965200,71400,38100,0,0,0,0,717000,0,0,520200,0,0,0,0,213600,1000,0,0,0,72800,0,0,0,0,777200,44600,0,94000,0,0,0,0,0,378800,0,0,25000,88700,278800,0,78800,0,0,0,0,94000,99400,0,0,0,0,0,0,0,0,544800,0,0,1011300,163000,0,108800,38100,0,445400,0,8500,0,0,0,0,581200,84900,0,102800,0,411900,633800,1168400,1529000,37700,1229300,0,79100,63000,143700,0,1622600,0,3968800,50900,0,0,0,0,0,0,1291400,331000,70100,0,0,879000,0,242500,227600,2384800,0,0,0,0,0,0,0,479400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,0,0,0,459900,0,0,0,0,0,620400,0,203200,0,0,669200,0,103100,0,0,0,0,667600,186800,819600,380600,129800,76000,0,519200,5024100,0,2400,0,0,166600,0,0,0,0,2500,0,130200,0,0,0,1116200,492200,0,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVJL,357700,222200,4700,902200,0,0,799000,150300,0,0,7700,0,0,0,0,948200,1642400,0,0,86500,0,0,0,0,0,4698200,59200,433400,203200,274200,0,0,0,0,0,79300,0,29200,139400,0,8600,0,105300,400,0,0,0,0,144600,0,0,0,0,0,0,125600,0,19400,0,129700,92800,9800,94200,0,79800,0,884500,0,66600,3000,14800,274000,0,0,782400,43200,239400,26700,1221200,915100,4032700,3292800,129200,0,100000,276800,993000,0,585900,1627200,0,190600,29700,0,0,0,0,0,375000,2572100,0,0,0,0,431600,514300,1627800,6000,0,0,0,0,0,0,126200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128600,0,0,0,0,0,0,226000,800,0,0,0,27200,0,0,0,39300,0,273000,381000,0,188600,83600,4719200,519200,0,101800,0,0,0,0,0,0,0,0,0,184200,826400,1734000,0,252000,312600,327800,20100,254800,0,943800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVJR,327000,159000,197400,796800,0,0,0,505600,0,0,0,0,20700,0,0,1301400,516800,0,153000,0,197200,0,646600,0,0,4722400,250200,24500,0,107000,0,40000,0,0,0,0,0,105500,82800,110300,89700,122900,0,0,216600,0,55000,86400,0,0,0,0,0,0,0,67000,131100,0,197500,45500,103200,92600,110200,143300,0,468800,41400,0,4700,0,72400,0,1019800,656200,55400,23600,0,1296400,0,3698800,631900,135200,3108200,192500,0,1728000,254600,0,1823000,0,246200,0,146300,0,0,0,0,0,1811200,118700,0,0,18600,32300,0,935400,427700,0,0,0,0,0,0,0,0,78200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67300,0,78900,0,182300,900,0,0,0,0,177200,0,18400,0,0,106700,78800,14600,0,0,0,189200,392500,189800,630900,279000,35200,358200,5024100,101800,0,0,0,0,46100,46400,0,0,0,0,1386000,1791300,539600,100,0,222500,150500,710000,217900,1103700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVKL,0,0,0,0,0,0,0,0,0,329000,130600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27400,5700,0,0,0,0,0,29300,0,47800,492600,49200,0,61000,0,517000,0,47000,151200,0,0,0,0,0,30400,0,380400,17400,0,6800,0,0,2572600,1728000,0,0,95400,0,0,710600,860100,536200,1394200,0,17400,0,2705400,179400,0,0,4542400,0,0,55200,181600,0,6509400,0,0,12000,0,0,0,2534200,2326500,28800,826600,2389600,0,0,101400,0,3200,0,0,27000,600,461200,188700,0,0,3683200,119600,0,0,0,7800,0,15300,2978000,2021200,213200,0,748200,1016000,1140800,955400,0,0,0,0,1478800,321800,587100,35800,648600,433900,702300,1800,0,0,0,0,262900,464600,0,0,0,0,0,425000,0,0,0,0,8680100,3732800,0,0,0,56800,0,0,0,0,0,0,0,155400,0,19800,2959300,21800,293000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVKR,0,0,0,0,0,0,0,0,390800,0,209400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150500,11000,0,76000,23800,0,0,4700,0,1200,58600,99200,11900,83200,255600,0,0,455800,0,78800,0,151400,0,0,18000,0,0,11000,57500,2800,248300,0,0,0,0,1415500,1645000,0,0,0,145200,170400,78900,1200,1387200,30700,739700,0,0,625200,2309000,0,0,2846000,0,0,917800,0,0,6360800,0,0,0,258200,0,0,2197000,740000,160400,1489300,2613600,0,0,0,82800,0,0,0,24400,14200,340200,710300,0,0,953900,2626400,0,0,8600,0,24600,109300,2209200,1838400,0,329200,643600,963200,1150500,818200,0,0,0,0,890500,1070400,158600,657100,301800,333600,134700,610000,18100,0,24200,0,525800,498000,0,0,0,15400,674400,0,2400,0,0,8680100,0,7396700,0,0,0,254100,0,0,0,0,0,111600,0,140400,149300,16000,4154600,140200,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900,114200,0,0,77800,8300,90500,51500,8500,70400,151600,182500,0,0,44200,19600,0,0,168200,50600,400,37800,0,0,51600,96000,255300,310500,0,0,0,0,331700,286800,0,0,0,0,0,0,0,0,0,0,0,0,115800,43200,0,0,1491400,0,0,0,0,0,2708800,0,0,250400,208200,0,0,13600,1823700,288500,29300,55800,0,0,122200,0,92200,0,0,129200,48200,215800,239800,208000,83600,32200,0,0,0,330600,332300,631500,2069200,661100,672000,0,0,0,755600,0,59000,0,0,0,247000,0,298400,0,358400,0,0,451000,203400,0,0,26400,0,304400,54200,0,0,0,0,0,237600,0,0,0,3732800,7396700,0,0,0,0,254600,0,0,0,0,0,0,0,0,0,27800,2607800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEPDL,0,0,0,0,0,0,610500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440400,0,0,0,0,0,1541600,0,824500,0,0,0,0,0,0,0,0,0,0,0,952800,0,1815800,0,426100,0,0,0,20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9800,0,0,832200,50000,0,0,0,0,0,0,1418000,0,956800,43200,256400,0,114800,0,0,0,1285400,0,118200,31000,0,0,1092400,0,49400,0,0,0,94200,0,42200,958100,504200,37800,1420500,0,0,0,0,0,0,1143800,591800,587600,0,298000,0,0,0,13400,229400,0,0,979600,0,0,0,1514900,0,0,2142400,0,0,0,11700,0,0,0,0,134700,0,228600,0,0,46100,0,0,0,0,0,0,0,0,0,89200,0,43400,0,0,628600,702600,0,1032400,878600,0,834600,0,0,0,0,0,0,0,291100,0,0,0,186800,0,79900,0,387200,0,0,0,566000,0,0,0,373800,0,0,0,585000,0,0,0
CEPDR,0,0,0,0,0,1100,0,159800,0,7900,0,40800,0,0,0,0,0,0,0,0,37200,0,0,0,150200,0,0,0,0,0,71400,15100,0,0,0,0,0,0,1518400,0,0,0,0,0,1193100,40800,768000,0,0,0,0,0,0,0,0,0,0,0,1003600,0,1754000,0,434300,0,0,0,434200,0,0,0,0,39200,73200,0,0,0,0,0,5800,45800,74000,0,70000,684000,0,0,49300,0,0,0,0,0,1350200,0,363800,970200,0,155500,0,79600,0,0,644200,102000,0,0,190800,0,0,646400,0,135400,0,0,157500,0,869600,104000,7400,930900,31800,1248500,0,0,0,0,1066200,0,959600,562000,90600,0,0,85200,0,0,113800,145400,1612900,129500,0,0,1121700,0,0,0,0,1429700,0,0,0,32100,0,44400,0,0,0,0,166600,0,46400,0,0,0,0,0,0,0,0,0,240400,32000,40600,0,0,578000,636800,0,736400,0,477400,0,706500,0,0,0,0,0,0,0,213700,0,0,0,175000,0,0,42400,442000,0,0,0,126800,0,21800,0,529600,0,0,0,649800,0,0
CEPVL,0,0,0,0,20700,0,740400,0,0,0,0,0,302600,37700,0,0,0,318200,0,136200,0,1700,0,54400,0,94400,0,0,0,0,0,142400,0,435000,0,0,0,0,0,0,0,2249300,0,1875000,0,0,0,675000,0,114600,0,0,0,0,0,167200,0,182800,0,48000,0,0,0,569300,0,111200,0,0,0,0,0,0,118100,0,0,0,0,0,0,338700,0,0,91400,0,1189500,127200,0,109600,0,0,0,0,2522600,0,1888000,10800,504800,0,124000,0,0,0,2994500,0,41000,230700,0,0,0,0,140000,0,1928500,643400,0,82800,1695800,0,1579400,148000,0,285800,0,0,16500,2658600,0,428400,750200,164800,0,0,185600,0,293400,0,0,109000,0,0,1348300,0,0,0,0,1430400,0,0,681500,0,85000,0,0,0,0,144000,181500,0,0,0,0,0,0,0,0,0,0,2877400,0,0,0,129600,288000,110800,0,1126000,614000,140100,1295500,476000,0,0,0,631900,0,0,0,0,0,0,0,259800,0,0,0,172900,0,0,0,453200,0,0,0,523900,0,0,0,345400,0,0,0,0,0
