Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICRa,RICRp,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
SMDVL,0,0,0,0,0,0,0,0,84200,309800,0,0,0,0,0,0,0,0,0,0,0,0,0,170500,0,0,0,0,0,0,0,0,180800,26500,0,0,0,33500,0,10800,0,0,0,370400,1460200,141800,0,0,0,0,845000,221200,3728900,1440000,450200,88400,39000,0,0,0,0,3800,0,0,84600,0,0,0,0,9600,702500,0,1400,0,0,0,0,1684000,520200,0,0,0,0,990000,0,0,0,0,0,0,0,0,0,0,3606600,4005600,149000,821600,0,0,1200,47200,0,2170300,1655400,0,0,0,91700,0,0,0,0,287300,2484200,223600,0,1206800,660000,222200,484400,0,167000,11400,65300,2380400,70000,219200,135200,255700,1148400,1425400,0,544500,185300,112800,98000,0,136700,0,0,110200,187000,7628700,0,2080300,407100,4200,0,186900,119300,42500,0,0,0,0,0,0,0,0,0,659000,353000,241200,0,0,0,1019800,0,0,0,0,0,0,0,273200,1457100,689800,168000,4720200,0,116400,70000,1300,14800,154200,0,0,0,0,0,0,5400,281900,0,0,0,52400,0,0,0,60200,0,0,0,0,0,0,0,0,0,0,0,2500
SMDVR,0,0,0,0,0,0,0,0,536900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45800,0,0,0,0,0,0,0,0,194000,781200,0,0,32800,47400,0,236600,0,0,1117400,131200,0,0,0,0,1002100,0,5286000,0,620200,1149500,403400,723400,0,66200,0,140200,0,2700,308500,0,320000,0,0,0,1795000,21000,0,0,0,0,0,6800,317000,1527600,0,0,0,0,8700,846800,0,0,0,0,0,0,0,0,0,4237600,2641000,990100,53000,0,0,0,0,0,2040500,2776300,0,0,0,0,99600,0,381900,311800,0,159800,2515400,812800,0,142000,489200,0,269800,418000,66600,46400,2323000,900,17000,358200,216800,1128300,1260800,730800,0,90000,205800,0,78800,0,205400,428000,0,6997600,828300,2080300,0,0,693600,203000,0,80500,153100,0,0,0,0,0,128800,15000,0,5500,661400,136200,330700,0,0,1371000,0,0,0,0,0,0,0,0,1245300,383400,19200,0,3604400,170400,0,11700,141600,148600,0,0,0,0,0,14000,14600,159100,1100,0,0,68100,0,0,0,59800,0,0,0,29200,0,0,0,21400,0,0,0,0,0
URADL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2794800,0,228200,0,0,0,9000,0,492400,0,0,0,0,0,0,0,0,0,0,0,433000,0,162500,0,1684400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103100,129000,0,0,0,0,37400,0,0,0,0,0,0,76200,0,0,0,0,0,145200,0,0,0,249400,0,0,1705000,0,0,1605200,0,3300,0,325000,0,0,0,33200,1659800,0,0,311300,0,1318600,1229700,1657800,579200,0,0,0,205600,0,0,0,0,0,0,0,0,0,100200,0,0,0,425200,407100,0,0,0,729400,0,27600,0,2000,0,12400,8400,191600,108000,0,115400,0,0,0,0,1385600,0,0,0,0,0,47000,91300,17800,0,0,114100,0,67000,0,0,0,0,1317600,68000,0,0,912600,0,0,0,126800,0,0,0,0,0,0,0,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URADR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284400,0,445000,0,0,0,48600,0,221200,0,0,0,0,0,0,0,0,0,0,0,306500,0,0,0,1586300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117000,0,0,0,0,0,0,64400,0,0,0,0,0,54100,0,0,0,0,0,0,71200,0,0,334800,0,0,0,1551600,0,0,2523600,0,141000,0,75000,0,0,1535000,93200,0,0,0,464600,1784700,2122300,1221600,1080100,0,0,365000,44000,0,0,0,0,0,0,0,0,0,0,0,0,162000,0,4200,693600,0,0,0,551600,0,32300,0,76800,8000,0,15600,0,136000,72100,47200,0,0,0,0,1599400,0,0,0,0,166800,106600,0,0,0,0,123800,123900,0,0,0,0,28900,2311400,0,0,0,869000,0,0,0,53100,0,0,0,15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URAVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208800,0,0,0,0,639400,0,1849200,0,1300,0,0,0,529200,0,0,0,0,0,0,0,0,0,240200,0,0,0,0,0,634200,0,103400,0,0,0,0,165900,0,0,0,0,0,0,0,33600,0,98800,0,0,0,0,0,0,380800,0,0,0,0,0,30800,0,0,223300,0,0,0,151800,0,115300,5900,0,1663200,0,0,389800,0,5600,0,1298300,0,0,0,574600,28100,0,0,54600,1397800,1283000,1034800,1575800,2122000,0,0,0,500500,0,0,62200,0,86200,0,97800,0,113200,0,0,0,924600,0,0,203000,729400,0,0,0,151800,0,0,0,0,0,0,0,0,0,0,0,0,0,27700,0,1095100,0,0,0,0,0,0,0,0,0,0,97700,0,0,0,0,0,0,1320300,28900,0,0,2066400,0,0,0,24400,0,0,0,60200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URAVR,0,0,0,0,0,0,0,0,0,0,35400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196000,0,0,0,0,0,466600,0,1980500,0,28600,0,0,0,705900,0,0,0,0,0,0,0,0,0,344800,0,94600,0,0,0,677900,0,86200,0,0,0,0,0,0,0,0,0,0,41000,0,0,0,0,0,0,0,0,0,446400,0,0,0,0,72100,79400,0,0,0,237600,0,0,0,162200,32800,0,52200,0,1592900,0,0,147000,0,2700,0,1486200,0,0,0,484400,0,0,1282900,0,1372800,1462000,891800,1308600,0,0,348000,0,0,105800,0,62000,0,52300,40400,70600,0,0,0,127600,0,636800,186900,0,0,551600,0,0,0,63800,0,0,0,0,0,0,0,0,0,61200,0,63800,0,0,0,619000,0,0,0,0,0,0,0,0,34300,5000,0,0,0,0,0,0,0,1908800,0,0,0,1472800,0,0,0,91400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADEL,0,0,0,0,0,0,178000,0,414200,0,125900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114200,396900,1481400,0,0,1156800,0,0,0,0,0,0,0,0,0,0,0,22000,0,221900,61400,80100,0,2564400,0,0,0,0,0,0,0,191700,0,0,0,0,0,0,0,0,0,0,0,259400,887400,0,0,20300,0,0,238200,0,0,0,0,0,0,0,266900,0,112600,0,0,0,10100,0,198400,95300,0,0,0,0,0,0,0,0,1025200,0,0,0,301500,44400,0,0,167300,407400,0,0,0,10200,3606000,0,59800,112600,0,1984600,12600,0,0,0,0,243800,10100,11500,0,0,5200,1600,0,149200,119300,80500,27600,0,151800,0,0,2483000,0,0,0,0,0,88500,0,43200,0,0,317800,0,55600,0,172800,0,0,0,984000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15200,0,222800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADER,0,0,0,0,0,0,0,449400,0,165200,396700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445200,956200,0,0,0,1499000,0,0,0,0,0,0,0,0,0,0,590700,816800,6800,0,0,175800,0,1860200,0,321000,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,746800,0,0,0,0,0,1700,0,0,0,55500,0,0,0,0,56000,0,0,89400,0,0,0,0,518000,553600,0,5800,0,0,0,348600,0,3300,0,1224300,0,0,1444900,1807000,405000,0,470200,500200,0,27800,0,4069600,72400,0,708600,675200,2084000,952800,0,0,0,0,111300,0,0,111200,207200,115200,83000,0,219100,0,42500,153100,0,32300,0,63800,2483000,0,0,0,0,86000,130400,0,94700,0,18200,58700,89100,454800,0,167600,0,259200,0,0,177700,0,0,0,0,0,0,0,0,227800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145400,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIML,2764000,0,129100,0,8800,0,597600,0,52600,0,0,56400,7800,3355700,0,896200,0,0,0,1691000,47300,1172400,0,0,0,0,4000,0,912000,0,125400,0,0,0,34500,0,0,1200,0,21300,0,0,0,0,0,109200,0,167800,0,0,0,0,0,0,0,0,0,429300,0,291500,0,74500,0,274400,0,36000,0,4922200,0,571600,0,0,0,31600,0,1179000,0,1337400,0,391100,0,329000,16300,316200,0,103800,0,0,0,0,0,0,0,0,0,0,0,0,567600,12800,0,0,0,0,0,36100,9200,44500,10000,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,277600,0,0,0,125600,0,0,0,161400,563800,0,0,0,0,0,2000,0,0,0,0,0,0,160700,65800,804200,1344800,197200,535100,436800,490300,0,0,0,75800,0,268800,0,0,0,0,0,0,646200,0,297600,0,0,585100,0,1311800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIMR,0,1803800,0,131600,0,0,0,174400,0,22000,114400,0,255000,0,4136200,0,503000,0,0,0,1889000,0,963600,0,0,0,0,132800,0,917400,80400,250300,0,0,0,0,0,0,0,0,592600,0,0,0,30200,0,75600,0,152800,0,0,0,0,65200,0,0,112500,0,524800,0,600800,0,305800,0,70400,0,344500,0,5683000,0,982400,0,0,0,11200,0,910400,0,577400,0,68500,258200,472600,0,174100,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,623800,0,0,0,0,0,0,47200,0,0,83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79100,0,0,0,101800,0,0,0,0,0,0,197400,28400,0,0,0,0,76800,0,0,0,0,160700,0,491400,351400,1109600,228700,328200,724500,336800,0,0,0,0,287700,0,104000,0,0,165600,200,0,0,297400,0,364900,7800,0,0,0,759100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALA,0,0,1277700,1261800,0,0,0,0,0,0,0,0,0,42200,506600,0,0,224900,298600,1887000,1978100,3834000,2945300,0,0,0,0,38800,0,0,164900,19900,0,0,0,0,0,154400,169200,271300,165000,0,0,107400,94400,188800,150200,0,0,0,0,0,0,0,0,0,0,0,61000,212600,285600,66400,56200,0,0,2400,0,606500,590400,0,0,334800,0,0,0,0,0,0,0,0,0,37100,87200,145200,112900,52000,0,0,0,0,0,0,0,0,0,0,0,0,93600,0,0,0,0,0,0,0,0,0,114300,125500,144000,54400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15500,31600,0,0,55000,17900,0,0,0,0,0,0,0,0,0,0,12400,8000,0,0,0,0,65800,491400,0,194000,245400,597000,614200,876400,663300,0,0,0,0,0,0,0,0,0,6400,0,0,732300,1687800,0,0,0,94000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVFL,0,84800,361400,334600,0,0,0,0,0,0,0,3000,0,0,0,285000,64400,0,0,1433100,0,76800,29800,0,0,0,970600,605200,233000,163900,0,0,0,0,0,0,0,56900,0,69800,284300,0,0,85800,0,0,0,0,0,0,0,0,0,0,0,0,0,62800,4800,172800,0,31800,0,0,0,66400,271400,0,74200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386400,1038500,0,0,0,0,0,0,0,0,0,0,0,350500,812600,0,0,0,0,0,1236300,1447200,0,87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43600,2300,0,4600,56600,0,157200,0,0,100200,215600,0,0,0,0,8400,0,0,0,0,86000,804200,351400,194000,0,4378400,109800,503800,32500,156200,0,0,0,0,0,181000,102200,0,0,0,136400,44600,3578200,860600,0,0,0,23500,0,2031200,607700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVFR,0,67600,211400,0,0,0,0,0,30400,61300,8600,0,0,0,0,218900,0,0,0,433400,1927800,0,361500,0,0,0,143600,150600,466800,175000,0,0,0,0,32600,0,0,0,37400,120200,642400,0,0,49600,59600,92500,67000,0,0,0,0,0,0,0,0,0,9800,87800,209400,76500,241200,0,66000,0,0,0,0,11600,0,0,0,0,0,0,0,0,0,0,0,261800,0,0,79600,72600,318800,662400,1523100,0,0,0,0,0,0,0,0,0,0,0,876000,194800,0,0,0,0,9000,1398000,1097800,0,0,79000,0,194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15900,40500,55100,0,95600,93000,91900,224700,0,0,176800,0,155000,0,0,0,191600,15600,0,0,0,130400,1344800,1109600,245400,4378400,1049200,178400,338200,226000,313100,0,0,0,0,38800,5500,226800,0,0,5100,486200,1259500,1100200,2654800,0,0,0,51200,0,1503600,1736400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVHL,0,1297900,0,0,0,0,451600,0,0,0,1093100,0,0,0,0,100900,111400,0,0,95000,0,0,0,0,52900,0,0,1600,0,15000,0,0,37400,0,2870400,0,137200,177800,7000,0,39000,0,0,0,0,118700,0,0,62600,0,0,0,66000,97500,66400,439400,0,0,0,234900,349400,105500,286400,0,78800,0,564000,0,1100,27600,0,44000,0,0,0,0,127400,215000,738000,219400,804000,0,155400,0,208100,308600,0,0,400200,1182200,0,1694200,236000,0,0,0,0,0,622800,2560600,0,0,63200,0,665800,241000,0,1601200,93400,0,0,0,0,0,102600,0,0,0,0,0,0,137800,0,0,0,0,0,0,0,0,0,521000,0,465200,174300,282600,45000,246000,0,384400,0,80200,0,0,0,128800,108000,0,0,0,88500,0,197200,228700,597000,109800,178400,0,2200,3100100,191200,183200,21800,0,176800,0,0,0,0,0,18100,144800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVHR,947800,4200,313400,0,0,0,0,366700,0,0,1019700,0,0,0,0,435000,20000,0,0,0,210600,0,0,0,0,79400,62700,0,140200,0,0,0,0,0,1574800,31800,0,0,70500,0,0,0,0,0,0,0,114500,47000,0,0,0,119700,0,0,0,0,0,0,0,875400,195600,0,134400,95900,0,516600,0,0,0,0,32800,0,210100,0,0,10600,0,588700,313700,704000,678600,0,715300,0,316100,185600,357900,0,999000,0,2914800,0,0,0,0,0,0,0,937400,771000,10600,0,0,206600,0,0,218200,1772800,0,54800,0,0,0,0,0,57200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322000,0,0,0,159000,0,0,0,0,0,269100,0,8400,0,0,15000,0,136000,0,0,0,94700,535100,328200,614200,503800,338200,2200,0,17600,3246400,0,9700,0,0,197900,0,0,0,0,0,104800,136000,0,0,0,0,40000,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVJL,270400,808300,284700,524800,0,0,1007600,0,0,0,69800,29400,0,0,0,584400,717000,72700,0,169200,0,281800,0,0,0,4442800,11600,641600,111200,495800,49600,30600,4200,0,300,0,0,220600,250600,0,0,0,28600,110200,0,16000,0,0,97600,0,0,0,0,0,0,70400,0,0,107400,501800,169600,54000,55800,0,61000,0,692600,0,181900,0,0,448300,0,66200,401500,0,119600,0,345600,1270800,3048800,2098100,87900,0,115400,154600,908000,0,527200,1995400,3600,42500,995500,0,0,0,0,0,245600,946500,0,0,0,0,307800,163800,841800,358200,0,0,0,0,0,0,115800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29400,400,18800,44800,6300,0,0,0,167000,0,0,0,0,115400,72100,0,0,43200,0,436800,724500,876400,32500,226000,3100100,17600,0,300400,0,0,0,112600,0,0,0,0,0,634200,713400,460900,0,0,193600,464400,109900,0,96700,0,416200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVJR,56700,142000,669800,834800,0,0,337300,367000,0,0,614500,0,158800,0,0,1125600,995400,0,219200,0,100800,38400,431300,0,0,3439000,514100,336200,222400,205800,0,22400,0,0,0,137300,0,4400,146200,0,0,0,0,0,150800,0,0,116100,0,0,0,0,0,0,0,0,0,48600,0,113000,251200,156400,181500,201900,0,972200,0,53000,0,2000,204000,0,461400,402900,0,6400,0,818400,0,2616800,1097900,57800,1703000,71000,0,1841100,162000,0,1861400,17600,189600,0,0,0,0,0,0,0,843800,752200,0,0,133100,52100,0,1285000,873400,0,0,500,0,0,0,0,0,21500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198000,0,32400,18400,0,0,0,0,207600,0,115400,0,0,5500,0,47200,0,0,0,18200,490300,336800,663300,156200,313100,191200,3246400,300400,0,0,0,0,0,32800,400,0,0,0,239100,885400,1057000,66800,0,21800,195300,580300,395800,205400,186200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVKL,0,0,0,0,0,0,0,0,0,169400,165800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115100,357600,0,0,600,0,0,0,0,46200,0,0,0,0,447200,0,0,282000,0,216300,0,25200,387500,0,0,0,0,0,49400,0,236300,0,0,0,0,0,315600,1762800,0,0,0,0,0,211000,732900,51500,0,0,0,0,1779800,609000,0,0,3731000,0,0,0,92600,0,4626300,0,0,0,0,0,0,517800,2372200,0,1557500,1097900,0,0,0,0,0,0,0,0,0,590600,242100,0,0,2688400,1049400,0,0,0,0,0,0,1981400,2317200,138900,0,1437700,252600,562800,285200,167000,0,448600,0,224000,386800,95600,310000,109100,728800,659000,661400,0,0,0,61200,0,58700,0,0,0,0,0,183200,0,0,0,0,5456600,3148800,0,0,4200,0,0,0,0,0,0,0,0,206600,496200,294000,0,3711800,0,430400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVKR,0,0,0,0,0,0,0,0,24000,0,318600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52800,214800,0,0,0,77600,0,0,0,13700,0,3000,0,119600,0,209000,206600,0,379600,0,13000,0,730600,0,0,0,0,0,0,52900,0,135700,0,0,0,0,710500,1810100,0,0,0,0,109200,0,117400,46600,0,0,0,0,59000,1595600,0,0,2171600,0,0,0,0,0,5394800,0,0,0,15400,0,0,1909500,373500,0,773600,2090800,0,0,0,0,59000,0,0,0,0,465600,514800,0,0,911400,2756200,0,0,0,0,4300,0,1874800,2590200,0,203000,1139500,761200,13700,506300,342400,0,0,0,832600,1014000,560300,55400,0,1016200,353000,136200,0,0,0,0,317800,89100,0,0,0,0,0,21800,9700,0,0,5456600,0,3043800,0,0,0,0,0,0,0,0,0,0,0,170800,261400,220200,0,3638800,459600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72800,191400,0,0,0,160600,0,0,215800,5600,186000,163300,0,0,0,266400,0,0,516100,0,0,0,0,0,65900,80000,222400,275600,0,0,0,0,18600,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097200,0,0,0,0,0,3785000,0,0,316000,428600,0,0,0,1295000,3300,23600,0,0,0,838100,82500,85900,0,0,0,0,316300,636200,0,442600,0,0,0,0,171800,506800,403400,848200,615800,96000,0,0,0,620800,0,0,0,0,0,197200,0,1094100,0,0,3400,0,241200,330700,0,0,0,63800,0,454800,0,0,0,0,0,0,0,0,0,3148800,3043800,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,8148800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEPDL,0,0,0,0,0,0,902200,0,125700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611600,0,0,0,0,0,1599400,0,1343400,0,0,0,0,0,0,6500,0,0,0,0,1591800,0,1153400,0,68400,0,0,0,448800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74300,22000,0,0,635000,20400,0,0,0,0,0,0,2114200,0,1072000,75000,131200,0,129200,0,0,0,1481500,0,51400,18700,0,0,619100,0,240200,0,0,0,37300,90900,0,1540400,768800,80400,1951000,0,0,0,0,204600,0,1081700,90000,1154100,0,76000,43000,0,0,0,84200,0,213900,2721200,0,0,0,1543000,0,0,1385600,0,27700,0,55600,0,75800,0,0,0,0,176800,0,112600,0,0,0,0,0,254600,0,0,0,0,161800,51500,0,0,0,1820100,486200,291800,0,1397100,805600,0,294700,0,0,0,2800,0,0,0,195000,0,0,0,143600,0,400100,0,658700,0,0,0,500000,0,0,0,311200,0,0,0,740000,0,0,0
CEPDR,0,0,0,0,0,14000,0,987800,0,166600,30800,1600,0,0,0,0,0,0,0,0,0,0,0,0,249200,0,0,0,0,0,0,0,0,0,0,0,0,0,1937800,0,0,0,0,0,1314600,0,1028800,0,0,0,0,49400,0,0,0,0,0,0,1648200,0,1599400,0,27700,0,0,0,38600,0,0,0,0,0,13500,0,0,0,0,0,0,85600,0,0,63300,794700,0,0,114000,0,0,0,0,0,2724100,0,427600,567000,0,107600,0,98000,0,0,385800,13600,0,0,153500,0,0,493500,0,194400,0,0,54400,41600,1058000,11500,131200,612400,35300,1781400,0,0,600,140200,1518000,0,583600,90400,213200,0,0,48600,22000,0,0,50800,2609800,61000,0,0,1489800,0,0,0,0,1599400,0,0,0,167600,0,287700,0,0,38800,0,197900,0,32800,0,0,0,254600,0,0,0,0,0,112800,183000,0,0,0,208900,1207600,443900,0,1684300,0,649800,0,337100,0,0,0,0,0,0,0,243700,0,0,0,709200,0,307800,117800,930000,0,0,0,580400,0,0,0,1018800,0,0,0,545400,0,0
CEPVL,0,0,0,0,0,0,731100,0,0,0,0,0,80600,350300,0,0,0,413200,0,149800,0,2600,0,82000,0,284700,0,0,0,0,0,113600,0,809300,0,0,0,0,0,0,0,1528600,0,1989400,0,0,0,1027800,0,158300,0,0,0,0,0,0,271200,1268600,0,82500,0,0,0,111000,0,280600,0,0,0,0,0,0,257400,0,0,0,0,0,0,314800,5300,0,0,70800,1091200,254200,0,1100,0,0,0,0,1520000,0,2339200,66700,396300,0,88600,0,0,0,1669100,0,114200,611200,0,0,0,0,81000,0,1254100,0,0,243800,1360800,0,2311700,173400,0,646800,0,0,0,390400,0,438000,561000,443300,0,0,0,0,151000,0,0,16800,0,0,1736800,0,0,0,0,1371000,0,0,1095100,0,172800,0,268800,0,0,181000,5500,0,0,0,400,4200,0,0,0,0,0,1310000,0,0,305100,3800,216200,0,0,1492600,381600,819200,0,1693300,922200,0,0,0,1455900,0,0,0,159600,0,0,0,193200,0,83800,0,518400,0,0,0,767700,0,0,0,114800,0,0,0,442800,0,0,0,767200,0
CEPVR,0,0,0,0,0,0,0,1000800,0,0,0,0,0,0,242800,0,0,0,156400,0,175200,0,2300,0,266200,184800,0,0,0,0,133400,383800,496400,0,0,0,0,0,0,0,0,0,1633400,0,1546800,0,0,0,438900,0,161200,0,0,0,0,0,134700,0,498000,0,139700,0,0,0,163000,0,197600,0,0,0,0,175800,0,0,41800,0,0,0,0,0,604000,116600,0,912400,102000,0,252400,22300,0,0,0,0,2892900,0,86800,1758800,0,387000,0,24900,0,0,2446000,140400,0,0,270400,0,0,0,0,192200,0,1571500,146800,0,0,1709000,105000,1775800,683600,0,0,0,0,2606600,375800,0,194000,390700,0,0,0,411300,0,14900,191000,0,0,0,0,2259600,0,0,1019800,0,0,0,0,619000,0,259200,0,104000,0,102200,226800,0,0,0,0,0,0,0,0,0,1310000,0,0,0,77200,83400,40700,0,287500,123200,1228600,1645000,0,1447600,0,884400,0,0,0,900800,0,0,0,46700,0,0,0,425800,0,22800,0,222800,0,0,0,663000,0,0,0,72300,0,0,0,252600,0,0,0,597900
HSNL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
